search-number,evaluation,evals-requested-so-far,number_of_agents*,number_of_opinion_dimensions*,model*,boundary_mean*,set-seed?*,avoid_seed_control?*,boundary_distribution*,conformity_mean*,conformity_distribution*,boundary_std*,network_type*,scale_free_degree*,scale_free_selection-mu*,scale_free_selection-sigma*,scale_free_selection-distribution*,media_house_distribution*,number_of_media_houses*,media_house_distribution_normal_mean*,media_house_distribution_normal_std*,opinion_distribution*,opinion_mean*,opinion_std*,save_end_sim_data*,endsimdirectory*,use_media_influence_factor?*,media_influence_factor*,silence_alpha*,silence_tau*,silence_delta0*,classify_proponents_by_boundary?*,use_silence?*,random-seed,min-result,max-result,mean-result,stdev-result,final-step-result,triplet_id,triplet_mean,triplet_std,triplet_range
1,1882,1899,1000,1,"""HK""",0.05,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.4000000000000001,1.0,"""uniform""","""deterministic-normal""",15,0.2000000000000001,0.4,"""normal""",-0.1999999999999999,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.4,1,1.0,True,False,"""-1512788187""",90.99982294850092,90.99982294850092,90.99982294850092,0,90.99982294850092,627,107.99983518563697,12.569779708116618,29.99987733335982
1,1883,1899,1000,1,"""HK""",0.05,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.4000000000000001,1.0,"""uniform""","""deterministic-normal""",15,0.2000000000000001,0.4,"""normal""",-0.1999999999999999,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.4,1,1.0,True,False,"""1855040593""",120.99970028186074,120.99970028186074,120.99970028186074,0,120.99970028186074,627,107.99983518563697,12.569779708116618,29.99987733335982
1,1884,1899,1000,1,"""HK""",0.05,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.4000000000000001,1.0,"""uniform""","""deterministic-normal""",15,0.2000000000000001,0.4,"""normal""",-0.1999999999999999,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.4,1,1.0,True,False,"""523861041""",111.99998232654922,111.99998232654922,111.99998232654922,0,111.99998232654922,627,107.99983518563697,12.569779708116618,29.99987733335982
1,1885,1902,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",4,0.3,1.0,"""uniform""","""deterministic-normal""",30,-0.3999999999999999,1.0,"""normal""",0.0,0.4,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.5,2,1.0,False,False,"""-954115937""",212.99973158624445,212.99973158624445,212.99973158624445,0,212.99973158624445,628,191.33308561262456,16.819342840995688,41.00013246443345
1,1886,1902,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",4,0.3,1.0,"""uniform""","""deterministic-normal""",30,-0.3999999999999999,1.0,"""normal""",0.0,0.4,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.5,2,1.0,False,False,"""13654333""",188.9999261298182,188.9999261298182,188.9999261298182,0,188.9999261298182,628,191.33308561262456,16.819342840995688,41.00013246443345
1,1887,1902,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",4,0.3,1.0,"""uniform""","""deterministic-normal""",30,-0.3999999999999999,1.0,"""normal""",0.0,0.4,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.5,2,1.0,False,False,"""1371444980""",171.999599121811,171.999599121811,171.999599121811,0,171.999599121811,628,191.33308561262456,16.819342840995688,41.00013246443345
1,1888,1905,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.3,0.8,"""uniform""","""deterministic-normal""",30,-0.3999999999999999,1.0,"""normal""",0.0,0.5,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.9,0.5,2,1.0,True,False,"""1889921509""",5.999049187894231,5.999049187894231,5.999049187894231,0,5.999049187894231,629,8.3321861653426,5.557856857635247,13.000309712971003
1,1889,1905,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.3,0.8,"""uniform""","""deterministic-normal""",30,-0.3999999999999999,1.0,"""normal""",0.0,0.5,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.9,0.5,2,1.0,True,False,"""-57430975""",15.998909510552286,15.998909510552286,15.998909510552286,0,15.998909510552286,629,8.3321861653426,5.557856857635247,13.000309712971003
1,1890,1905,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.3,0.8,"""uniform""","""deterministic-normal""",30,-0.3999999999999999,1.0,"""normal""",0.0,0.5,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.9,0.5,2,1.0,True,False,"""-1306250318""",2.998599797581284,2.998599797581284,2.998599797581284,0,2.998599797581284,629,8.3321861653426,5.557856857635247,13.000309712971003
1,1891,1908,1000,1,"""HK""",0.0999999999999999,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.4000000000000001,0.7000000000000002,"""uniform""","""deterministic-normal""",30,-0.3999999999999999,0.9,"""normal""",0.0,0.5,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.5,2,1.0,False,False,"""564777660""",10.999047503812376,10.999047503812376,10.999047503812376,0,10.999047503812376,630,50.666236558445924,38.05571297878333,91.00064897631792
1,1892,1908,1000,1,"""HK""",0.0999999999999999,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.4000000000000001,0.7000000000000002,"""uniform""","""deterministic-normal""",30,-0.3999999999999999,0.9,"""normal""",0.0,0.5,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.5,2,1.0,False,False,"""361931215""",38.99996569139511,38.99996569139511,38.99996569139511,0,38.99996569139511,630,50.666236558445924,38.05571297878333,91.00064897631792
1,1893,1908,1000,1,"""HK""",0.0999999999999999,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.4000000000000001,0.7000000000000002,"""uniform""","""deterministic-normal""",30,-0.3999999999999999,0.9,"""normal""",0.0,0.5,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.5,2,1.0,False,False,"""-967079008""",101.9996964801303,101.9996964801303,101.9996964801303,0,101.9996964801303,630,50.666236558445924,38.05571297878333,91.00064897631792
1,1894,1911,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,-0.1999999999999999,1.0,"""uniform""","""deterministic-normal""",15,0.1,0.5,"""normal""",-0.1999999999999999,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.4,1,1.0,True,False,"""433391933""",242.9999133726009,242.9999133726009,242.9999133726009,0,242.9999133726009,631,243.99990001963297,50.219534770419315,123.00004111975491
1,1895,1911,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,-0.1999999999999999,1.0,"""uniform""","""deterministic-normal""",15,0.1,0.5,"""normal""",-0.1999999999999999,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.4,1,1.0,True,False,"""1601547734""",182.99987278327157,182.99987278327157,182.99987278327157,0,182.99987278327157,631,243.99990001963297,50.219534770419315,123.00004111975491
1,1896,1911,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,-0.1999999999999999,1.0,"""uniform""","""deterministic-normal""",15,0.1,0.5,"""normal""",-0.1999999999999999,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.4,1,1.0,True,False,"""-676895370""",305.9999139030265,305.9999139030265,305.9999139030265,0,305.9999139030265,631,243.99990001963297,50.219534770419315,123.00004111975491
1,1897,1914,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,0.0,0.9000000000000001,"""uniform""","""deterministic-normal""",20,0.0,0.4,"""normal""",0.0,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.5,2,1.0,True,True,"""-1911257145""",336.9996369527382,336.9996369527382,336.9996369527382,0,336.9996369527382,632,333.66625921364954,2.8673960608493716,6.999912825488877
1,1898,1914,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,0.0,0.9000000000000001,"""uniform""","""deterministic-normal""",20,0.0,0.4,"""normal""",0.0,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.5,2,1.0,True,True,"""-2089975374""",333.99941656096127,333.99941656096127,333.99941656096127,0,333.99941656096127,632,333.66625921364954,2.8673960608493716,6.999912825488877
1,1899,1914,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,0.0,0.9000000000000001,"""uniform""","""deterministic-normal""",20,0.0,0.4,"""normal""",0.0,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.5,2,1.0,True,True,"""879550567""",329.9997241272493,329.9997241272493,329.9997241272493,0,329.9997241272493,632,333.66625921364954,2.8673960608493716,6.999912825488877
1,1900,1917,1000,1,"""HK""",0.04,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.3,0.9000000000000001,"""uniform""","""deterministic-normal""",30,-0.3999999999999999,1.0,"""normal""",0.0,0.4,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.5,2,1.0,False,True,"""-1221283047""",246.9994189756532,246.9994189756532,246.9994189756532,0,246.9994189756532,633,257.66640296200785,15.797499102863716,34.00017978385469
1,1901,1917,1000,1,"""HK""",0.04,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.3,0.9000000000000001,"""uniform""","""deterministic-normal""",30,-0.3999999999999999,1.0,"""normal""",0.0,0.4,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.5,2,1.0,False,True,"""-916981529""",279.9999848471125,279.9999848471125,279.9999848471125,0,279.9999848471125,633,257.66640296200785,15.797499102863716,34.00017978385469
1,1902,1917,1000,1,"""HK""",0.04,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.3,0.9000000000000001,"""uniform""","""deterministic-normal""",30,-0.3999999999999999,1.0,"""normal""",0.0,0.4,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.5,2,1.0,False,True,"""400552925""",245.9998050632578,245.9998050632578,245.9998050632578,0,245.9998050632578,633,257.66640296200785,15.797499102863716,34.00017978385469
1,1903,1920,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,0.1,0.9000000000000001,"""uniform""","""deterministic-normal""",30,0.2000000000000001,0.4,"""normal""",0.0,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.8,7,0.8,True,True,"""514142364""",66.99972446189761,66.99972446189761,66.99972446189761,0,66.99972446189761,634,103.66655274859043,25.978737614912188,57.000239840616885
1,1904,1920,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,0.1,0.9000000000000001,"""uniform""","""deterministic-normal""",30,0.2000000000000001,0.4,"""normal""",0.0,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.8,7,0.8,True,True,"""-1816638004""",123.9999643025145,123.9999643025145,123.9999643025145,0,123.9999643025145,634,103.66655274859043,25.978737614912188,57.000239840616885
1,1905,1920,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,0.1,0.9000000000000001,"""uniform""","""deterministic-normal""",30,0.2000000000000001,0.4,"""normal""",0.0,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.8,7,0.8,True,True,"""1523708511""",119.9999694813592,119.9999694813592,119.9999694813592,0,119.9999694813592,634,103.66655274859043,25.978737614912188,57.000239840616885
1,1906,1923,1000,1,"""HK""",0.0999999999999999,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.3,0.6000000000000001,"""uniform""","""deterministic-normal""",35,-0.0999999999999999,0.9,"""normal""",0.1,0.5,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.8,0.5,2,1.0,False,False,"""1768765310""",0.8669049706010551,0.8669049706010551,0.8669049706010551,0,0.8669049706010551,635,0.8618913363972913,0.00415277588936786,0.010169210531039696
1,1907,1923,1000,1,"""HK""",0.0999999999999999,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.3,0.6000000000000001,"""uniform""","""deterministic-normal""",35,-0.0999999999999999,0.9,"""normal""",0.1,0.5,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.8,0.5,2,1.0,False,False,"""970744613""",0.8567357600700154,0.8567357600700154,0.8567357600700154,0,0.8567357600700154,635,0.8618913363972913,0.00415277588936786,0.010169210531039696
1,1908,1923,1000,1,"""HK""",0.0999999999999999,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.3,0.6000000000000001,"""uniform""","""deterministic-normal""",35,-0.0999999999999999,0.9,"""normal""",0.1,0.5,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.8,0.5,2,1.0,False,False,"""-1257382735""",0.8620332785208036,0.8620332785208036,0.8620332785208036,0,0.8620332785208036,635,0.8618913363972913,0.00415277588936786,0.010169210531039696
1,1909,1926,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,-0.1999999999999999,1.0,"""uniform""","""deterministic-normal""",10,0.1,0.5,"""normal""",-0.1999999999999999,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.4,1,0.9000000000000001,True,True,"""-1543291045""",51.99989673349868,51.99989673349868,51.99989673349868,0,51.99989673349868,636,83.66653176929191,26.132165954235735,64.00005301768644
1,1910,1926,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,-0.1999999999999999,1.0,"""uniform""","""deterministic-normal""",10,0.1,0.5,"""normal""",-0.1999999999999999,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.4,1,0.9000000000000001,True,True,"""-490554396""",115.99994975118511,115.99994975118511,115.99994975118511,0,115.99994975118511,636,83.66653176929191,26.132165954235735,64.00005301768644
1,1911,1926,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,-0.1999999999999999,1.0,"""uniform""","""deterministic-normal""",10,0.1,0.5,"""normal""",-0.1999999999999999,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.4,1,0.9000000000000001,True,True,"""369319541""",82.99974882319192,82.99974882319192,82.99974882319192,0,82.99974882319192,636,83.66653176929191,26.132165954235735,64.00005301768644
1,1912,1929,1000,1,"""HK""",0.05,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.4000000000000001,1.0,"""uniform""","""deterministic-normal""",30,-0.3999999999999999,1.0,"""normal""",0.0,0.5,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.5,2,0.9000000000000001,True,False,"""-1410746851""",324.9999859011155,324.9999859011155,324.9999859011155,0,324.9999859011155,637,316.6666135677024,6.2361055976751505,14.999998239905779
1,1913,1929,1000,1,"""HK""",0.05,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.4000000000000001,1.0,"""uniform""","""deterministic-normal""",30,-0.3999999999999999,1.0,"""normal""",0.0,0.5,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.5,2,0.9000000000000001,True,False,"""-687239067""",309.99998766120973,309.99998766120973,309.99998766120973,0,309.99998766120973,637,316.6666135677024,6.2361055976751505,14.999998239905779
1,1914,1929,1000,1,"""HK""",0.05,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.4000000000000001,1.0,"""uniform""","""deterministic-normal""",30,-0.3999999999999999,1.0,"""normal""",0.0,0.5,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.5,2,0.9000000000000001,True,False,"""-1401557385""",314.99986714078204,314.99986714078204,314.99986714078204,0,314.99986714078204,637,316.6666135677024,6.2361055976751505,14.999998239905779
1,1915,1932,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,0.1,0.9000000000000001,"""uniform""","""deterministic-normal""",20,0.0,0.4,"""normal""",0.0,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.7000000000000001,6,0.7000000000000002,True,False,"""328138087""",329.9998488409251,329.9998488409251,329.9998488409251,0,329.9998488409251,638,319.33321582289574,21.761388758621848,50.00017064370178
1,1916,1932,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,0.1,0.9000000000000001,"""uniform""","""deterministic-normal""",20,0.0,0.4,"""normal""",0.0,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.7000000000000001,6,0.7000000000000002,True,False,"""1209750635""",338.99998463573195,338.99998463573195,338.99998463573195,0,338.99998463573195,638,319.33321582289574,21.761388758621848,50.00017064370178
1,1917,1932,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,0.1,0.9000000000000001,"""uniform""","""deterministic-normal""",20,0.0,0.4,"""normal""",0.0,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.7000000000000001,6,0.7000000000000002,True,False,"""-1753981254""",288.99981399203017,288.99981399203017,288.99981399203017,0,288.99981399203017,638,319.33321582289574,21.761388758621848,50.00017064370178
1,1918,1935,1000,1,"""HK""",0.05,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.0,0.9000000000000001,"""uniform""","""deterministic-normal""",30,0.0,0.4,"""normal""",-0.1999999999999999,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.4,0,0.8,False,False,"""4656799""",44.99934180074397,44.99934180074397,44.99934180074397,0,44.99934180074397,639,41.332389833117425,2.624822139829282,6.00006216658808
1,1919,1935,1000,1,"""HK""",0.05,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.0,0.9000000000000001,"""uniform""","""deterministic-normal""",30,0.0,0.4,"""normal""",-0.1999999999999999,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.4,0,0.8,False,False,"""96909760""",38.99927963415589,38.99927963415589,38.99927963415589,0,38.99927963415589,639,41.332389833117425,2.624822139829282,6.00006216658808
1,1920,1935,1000,1,"""HK""",0.05,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.0,0.9000000000000001,"""uniform""","""deterministic-normal""",30,0.0,0.4,"""normal""",-0.1999999999999999,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.4,0,0.8,False,False,"""1972511645""",39.99854806445242,39.99854806445242,39.99854806445242,0,39.99854806445242,639,41.332389833117425,2.624822139829282,6.00006216658808
1,1921,1938,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,0.1,0.9000000000000001,"""uniform""","""deterministic-normal""",25,0.0,0.4,"""normal""",-0.2999999999999999,0.7000000000000001,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.7000000000000001,6,0.8,True,False,"""-1356707188""",234.9998151040004,234.9998151040004,234.9998151040004,0,234.9998151040004,640,236.33286810140407,21.250228427093802,52.00098228245628
1,1922,1938,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,0.1,0.9000000000000001,"""uniform""","""deterministic-normal""",25,0.0,0.4,"""normal""",-0.2999999999999999,0.7000000000000001,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.7000000000000001,6,0.8,True,False,"""1493563777""",262.9998857413341,262.9998857413341,262.9998857413341,0,262.9998857413341,640,236.33286810140407,21.250228427093802,52.00098228245628
1,1923,1938,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,0.1,0.9000000000000001,"""uniform""","""deterministic-normal""",25,0.0,0.4,"""normal""",-0.2999999999999999,0.7000000000000001,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.7000000000000001,6,0.8,True,False,"""-686271089""",210.9989034588778,210.9989034588778,210.9989034588778,0,210.9989034588778,640,236.33286810140407,21.250228427093802,52.00098228245628
1,1924,1941,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.4000000000000001,1.0,"""uniform""","""deterministic-normal""",20,-0.0999999999999999,0.4,"""normal""",0.2000000000000001,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.9,0.6000000000000001,6,1.0,False,False,"""-939650266""",0.9447997510984631,0.9447997510984631,0.9447997510984631,0,0.9447997510984631,641,0.9345139806356428,0.007277075910861471,0.015721819826230776
1,1925,1941,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.4000000000000001,1.0,"""uniform""","""deterministic-normal""",20,-0.0999999999999999,0.4,"""normal""",0.2000000000000001,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.9,0.6000000000000001,6,1.0,False,False,"""-154147290""",0.9290779312722324,0.9290779312722324,0.9290779312722324,0,0.9290779312722324,641,0.9345139806356428,0.007277075910861471,0.015721819826230776
1,1926,1941,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.4000000000000001,1.0,"""uniform""","""deterministic-normal""",20,-0.0999999999999999,0.4,"""normal""",0.2000000000000001,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.9,0.6000000000000001,6,1.0,False,False,"""-726190419""",0.9296642595362332,0.9296642595362332,0.9296642595362332,0,0.9296642595362332,641,0.9345139806356428,0.007277075910861471,0.015721819826230776
1,1927,1944,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.3,1.0,"""uniform""","""deterministic-normal""",35,-0.0999999999999999,0.9,"""normal""",0.0,0.4,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.5,2,0.9000000000000001,True,True,"""420822660""",244.9998276129511,244.9998276129511,244.9998276129511,0,244.9998276129511,642,243.66655654916062,8.219210492356092,19.999992287931406
1,1928,1944,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.3,1.0,"""uniform""","""deterministic-normal""",35,-0.0999999999999999,0.9,"""normal""",0.0,0.4,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.5,2,0.9000000000000001,True,True,"""1410499184""",252.99991716123105,252.99991716123105,252.99991716123105,0,252.99991716123105,642,243.66655654916062,8.219210492356092,19.999992287931406
1,1929,1944,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.3,1.0,"""uniform""","""deterministic-normal""",35,-0.0999999999999999,0.9,"""normal""",0.0,0.4,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.5,2,0.9000000000000001,True,True,"""-170604554""",232.99992487329965,232.99992487329965,232.99992487329965,0,232.99992487329965,642,243.66655654916062,8.219210492356092,19.999992287931406
1,1930,1947,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",2,-0.0999999999999999,0.9000000000000001,"""uniform""","""deterministic-normal""",20,0.0,0.4,"""normal""",0.0,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.7000000000000001,6,1.0,False,False,"""847847571""",294.9998265249089,294.9998265249089,294.9998265249089,0,294.9998265249089,643,291.99973839518503,37.211193491311555,91.0001974719211
1,1931,1947,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",2,-0.0999999999999999,0.9000000000000001,"""uniform""","""deterministic-normal""",20,0.0,0.4,"""normal""",0.0,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.7000000000000001,6,1.0,False,False,"""591994004""",244.9995955943626,244.9995955943626,244.9995955943626,0,244.9995955943626,643,291.99973839518503,37.211193491311555,91.0001974719211
1,1932,1947,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",2,-0.0999999999999999,0.9000000000000001,"""uniform""","""deterministic-normal""",20,0.0,0.4,"""normal""",0.0,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.7000000000000001,6,1.0,False,False,"""1318284741""",335.9997930662837,335.9997930662837,335.9997930662837,0,335.9997930662837,643,291.99973839518503,37.211193491311555,91.0001974719211
1,1933,1950,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.0,0.9000000000000001,"""uniform""","""deterministic-normal""",35,0.0,0.5,"""normal""",-0.1999999999999999,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.8,6,0.8,True,True,"""-1997397333""",255.99994993004827,255.99994993004827,255.99994993004827,0,255.99994993004827,644,256.9997995810348,21.64857978943154,52.99968814457844
