Sim_ID,Seed,Population,Random_links,Close_links,Dimensions,Boundary,Boundary_method,P_speaking,Mode,Far_from_entropy,One_group_size,Number_of_equal_groups,Zero_lenghts,SD
7675,6,513,0.25,4,2,0.1,uniform,0.5,openly-listen,13.4,28.2,12.28,8,0.518
7676,6,513,0.25,4,2,0.1,uniform,0.5,vaguely-speak,12.6,15.3,39.56,2.3,0.476
7677,6,513,0.25,4,2,0.1,uniform,0.9,openly-listen,13.1,28.6,11.93,8.2,0.539
7678,6,513,0.25,4,2,0.1,uniform,0.9,vaguely-speak,12.2,16.3,35.23,2.6,0.488
7679,6,513,0.25,4,2,0.1,uniform,1,openly-listen,12.3,15.1,40.49,2.3,0.484
7680,6,513,0.25,4,2,0.1,uniform,1,vaguely-speak,12.3,13.6,48.62,1.9,0.48
7681,6,513,0.25,4,2,0.2,constant,0.5,openly-listen,66.7,84.9,1.38,72.3,0.479
7682,6,513,0.25,4,2,0.2,constant,0.5,vaguely-speak,66.7,84.9,1.38,72.3,0.479
7683,6,513,0.25,4,2,0.2,constant,0.9,openly-listen,65.5,85.1,1.38,72.6,0.464
7684,6,513,0.25,4,2,0.2,constant,0.9,vaguely-speak,65.5,85.1,1.38,72.6,0.464
7685,6,513,0.25,4,2,0.2,constant,1,openly-listen,65.8,84.9,1.38,72.3,0.468
7686,6,513,0.25,4,2,0.2,constant,1,vaguely-speak,65.8,84.9,1.38,72.3,0.468
7687,6,513,0.25,4,2,0.2,uniform,0.5,openly-listen,44.7,67.5,2.18,45.7,0.398
7688,6,513,0.25,4,2,0.2,uniform,0.5,vaguely-speak,85.3,94.8,1.11,90.1,0.316
7689,6,513,0.25,4,2,0.2,uniform,0.9,openly-listen,23.1,31.6,9.8,10,0.425
7690,6,513,0.25,4,2,0.2,uniform,0.9,vaguely-speak,86.4,95.2,1.1,90.9,0.303
7691,6,513,0.25,4,2,0.2,uniform,1,openly-listen,21.2,25.7,14.67,6.6,0.405
7692,6,513,0.25,4,2,0.2,uniform,1,vaguely-speak,88.8,96.2,1.08,92.7,0.278
7693,6,513,0.25,4,2,0.3,constant,0.5,openly-listen,92.2,97.4,1.05,95,0.244
7694,6,513,0.25,4,2,0.3,constant,0.5,vaguely-speak,92.2,97.4,1.05,95,0.244
7695,6,513,0.25,4,2,0.3,constant,0.9,openly-listen,94,98,1.04,96.1,0.212
7696,6,513,0.25,4,2,0.3,constant,0.9,vaguely-speak,94,98,1.04,96.1,0.212
7697,6,513,0.25,4,2,0.3,constant,1,openly-listen,93.8,98,1.04,96.1,0.203
7698,6,513,0.25,4,2,0.3,constant,1,vaguely-speak,93.8,98,1.04,96.1,0.203
7699,6,513,0.25,4,2,0.3,uniform,0.5,openly-listen,36.8,48.8,4.17,23.9,0.33
7700,6,513,0.25,4,2,0.3,uniform,0.5,vaguely-speak,99.2,99.7,1,99.6,0.078
7701,6,513,0.25,4,2,0.3,uniform,0.9,openly-listen,28.8,36,7.58,13,0.385
7702,6,513,0.25,4,2,0.3,uniform,0.9,vaguely-speak,99.2,99.7,1,99.6,0.078
7703,6,513,0.25,4,2,0.3,uniform,1,openly-listen,23.4,23.8,17.05,5.7,0.379
7704,6,513,0.25,4,2,0.3,uniform,1,vaguely-speak,100,99.9,1,100,0.001
7741,6,513,0.25,16,2,0.1,constant,0.5,openly-listen,22.7,37.1,7.15,13.8,0.503
7742,6,513,0.25,16,2,0.1,constant,0.5,vaguely-speak,22.7,37.1,7.15,13.8,0.503
7743,6,513,0.25,16,2,0.1,constant,0.9,openly-listen,25.8,38.1,6.78,14.6,0.492
7744,6,513,0.25,16,2,0.1,constant,0.9,vaguely-speak,25.8,38.1,6.78,14.6,0.492
7745,6,513,0.25,16,2,0.1,constant,1,openly-listen,29.2,41.5,5.74,17.3,0.489
7746,6,513,0.25,16,2,0.1,constant,1,vaguely-speak,29.2,41.5,5.74,17.3,0.489
7747,6,513,0.25,16,2,0.1,uniform,0.5,openly-listen,45.7,60.7,2.7,37,0.611
7748,6,513,0.25,16,2,0.1,uniform,0.5,vaguely-speak,36.7,49.9,3.98,25,0.483
7749,6,513,0.25,16,2,0.1,uniform,0.9,openly-listen,26.9,50.1,3.95,25.2,0.639
7750,6,513,0.25,16,2,0.1,uniform,0.9,vaguely-speak,50.2,55.9,3.18,31.3,0.465
7751,6,513,0.25,16,2,0.1,uniform,1,openly-listen,21.5,42.1,5.59,17.7,0.56
7752,6,513,0.25,16,2,0.1,uniform,1,vaguely-speak,49.4,57,3.06,32.6,0.456
7753,6,513,0.25,16,2,0.2,constant,0.5,openly-listen,83.2,89.9,1.23,81,0.328
7754,6,513,0.25,16,2,0.2,constant,0.5,vaguely-speak,83.2,89.9,1.23,81,0.328
7755,6,513,0.25,16,2,0.2,constant,0.9,openly-listen,94.5,98.3,1.03,96.9,0.172
7756,6,513,0.25,16,2,0.2,constant,0.9,vaguely-speak,94.5,98.3,1.03,96.9,0.172
7757,6,513,0.25,16,2,0.2,constant,1,openly-listen,96,98.7,1.02,97.7,0.129
7758,6,513,0.25,16,2,0.2,constant,1,vaguely-speak,96,98.7,1.02,97.7,0.129
7759,6,513,0.25,16,2,0.2,uniform,0.5,openly-listen,57.2,82.8,1.45,68.8,0.472
7760,6,513,0.25,16,2,0.2,uniform,0.5,vaguely-speak,98.1,99.3,1.01,98.8,0.144
7761,6,513,0.25,16,2,0.2,uniform,0.9,openly-listen,50,79,1.6,62.6,0.516
7762,6,513,0.25,16,2,0.2,uniform,0.9,vaguely-speak,97.9,99.3,1.01,98.8,0.138
7763,6,513,0.25,16,2,0.2,uniform,1,openly-listen,28.1,45.1,4.87,20.4,0.439
7764,6,513,0.25,16,2,0.2,uniform,1,vaguely-speak,98.5,99.5,1.01,99.2,0.117
7765,6,513,0.25,16,2,0.3,constant,0.5,openly-listen,98.5,99.5,1.01,99.2,0.099
7766,6,513,0.25,16,2,0.3,constant,0.5,vaguely-speak,98.5,99.5,1.01,99.2,0.099
7767,6,513,0.25,16,2,0.3,constant,0.9,openly-listen,99.2,99.7,1,99.6,0.058
7768,6,513,0.25,16,2,0.3,constant,0.9,vaguely-speak,99.2,99.7,1,99.6,0.058
7769,6,513,0.25,16,2,0.3,constant,1,openly-listen,99.2,99.7,1,99.6,0.059
7770,6,513,0.25,16,2,0.3,constant,1,vaguely-speak,99.2,99.7,1,99.6,0.059
7771,6,513,0.25,16,2,0.3,uniform,0.5,openly-listen,37.7,54.1,3.39,29.3,0.4
7772,6,513,0.25,16,2,0.3,uniform,0.5,vaguely-speak,100,99.9,1,100,0
7773,6,513,0.25,16,2,0.3,uniform,0.9,openly-listen,32.3,54,3.41,29.2,0.446
7774,6,513,0.25,16,2,0.3,uniform,0.9,vaguely-speak,100,99.9,1,100,0
7775,6,513,0.25,16,2,0.3,uniform,1,openly-listen,35.6,56.7,3.09,32.2,0.419
7776,6,513,0.25,16,2,0.3,uniform,1,vaguely-speak,100,99.9,1,100,0
7813,6,513,0.25,64,2,0.1,constant,0.5,openly-listen,25.2,39.9,6.21,15.9,0.491
7814,6,513,0.25,64,2,0.1,constant,0.5,vaguely-speak,25.2,39.9,6.21,15.9,0.491
7815,6,513,0.25,64,2,0.1,constant,0.9,openly-listen,30.1,38,6.83,14.5,0.482
7816,6,513,0.25,64,2,0.1,constant,0.9,vaguely-speak,30.1,38,6.83,14.5,0.482
7817,6,513,0.25,64,2,0.1,constant,1,openly-listen,33.1,39.1,6.47,15.3,0.471
7818,6,513,0.25,64,2,0.1,constant,1,vaguely-speak,33.1,39.1,6.47,15.3,0.471
7819,6,513,0.25,64,2,0.1,uniform,0.5,openly-listen,37.2,56.1,3.16,31.5,0.627
7820,6,513,0.25,64,2,0.1,uniform,0.5,vaguely-speak,63.7,52,3.67,27.1,0.456
7821,6,513,0.25,64,2,0.1,uniform,0.9,openly-listen,32.8,52.1,3.66,27.2,0.473
7822,6,513,0.25,64,2,0.1,uniform,0.9,vaguely-speak,54.8,52.5,3.6,27.6,0.446
7823,6,513,0.25,64,2,0.1,uniform,1,openly-listen,31.2,52.1,3.66,27.2,0.606
7824,6,513,0.25,64,2,0.1,uniform,1,vaguely-speak,67.7,67.6,2.18,45.8,0.486
7825,6,513,0.25,64,2,0.2,constant,0.5,openly-listen,100,99.9,1,100,0
7826,6,513,0.25,64,2,0.2,constant,0.5,vaguely-speak,100,99.9,1,100,0
7827,6,513,0.25,64,2,0.2,constant,0.9,openly-listen,99.2,99.7,1,99.6,0.046
7828,6,513,0.25,64,2,0.2,constant,0.9,vaguely-speak,99.2,99.7,1,99.6,0.046
7829,6,513,0.25,64,2,0.2,constant,1,openly-listen,98.5,99.5,1.01,99.2,0.073
7830,6,513,0.25,64,2,0.2,constant,1,vaguely-speak,98.5,99.5,1.01,99.2,0.073
7831,6,513,0.25,64,2,0.2,uniform,0.5,openly-listen,50.8,76.5,1.7,58.7,0.586
7832,6,513,0.25,64,2,0.2,uniform,0.5,vaguely-speak,100,99.9,1,100,0
7833,6,513,0.25,64,2,0.2,uniform,0.9,openly-listen,53.5,77.8,1.65,60.7,0.415
7834,6,513,0.25,64,2,0.2,uniform,0.9,vaguely-speak,100,99.9,1,100,0
7835,6,513,0.25,64,2,0.2,uniform,1,openly-listen,40,69.6,2.06,48.5,0.522
7836,6,513,0.25,64,2,0.2,uniform,1,vaguely-speak,100,99.9,1,100,0
7837,6,513,0.25,64,2,0.3,constant,0.5,openly-listen,99.2,99.7,1,99.6,0.062
7838,6,513,0.25,64,2,0.3,constant,0.5,vaguely-speak,99.2,99.7,1,99.6,0.062
7839,6,513,0.25,64,2,0.3,constant,0.9,openly-listen,100,99.9,1,100,0
7840,6,513,0.25,64,2,0.3,constant,0.9,vaguely-speak,100,99.9,1,100,0
7841,6,513,0.25,64,2,0.3,constant,1,openly-listen,100,99.9,1,100,0
7842,6,513,0.25,64,2,0.3,constant,1,vaguely-speak,100,99.9,1,100,0
7843,6,513,0.25,64,2,0.3,uniform,0.5,openly-listen,44.5,67.3,2.2,45.4,0.416
7844,6,513,0.25,64,2,0.3,uniform,0.5,vaguely-speak,100,99.9,1,100,0
7845,6,513,0.25,64,2,0.3,uniform,0.9,openly-listen,49.5,73.6,1.84,54.2,0.413
7846,6,513,0.25,64,2,0.3,uniform,0.9,vaguely-speak,100,99.9,1,100,0
7847,6,513,0.25,64,2,0.3,uniform,1,openly-listen,48.9,73.1,1.86,53.5,0.425
7848,6,513,0.25,64,2,0.3,uniform,1,vaguely-speak,100,99.9,1,100,0
7885,7,129,0.05,4,2,0.1,constant,0.5,openly-listen,10.8,11.4,47.96,1.3,0.507
7886,7,129,0.05,4,2,0.1,constant,0.5,vaguely-speak,10.8,11.4,47.96,1.3,0.507
7887,7,129,0.05,4,2,0.1,constant,0.9,openly-listen,11,11,50.58,1.2,0.504
7888,7,129,0.05,4,2,0.1,constant,0.9,vaguely-speak,11,11,50.58,1.2,0.504
7889,7,129,0.05,4,2,0.1,constant,1,openly-listen,10.9,11,50.27,1.2,0.506
7890,7,129,0.05,4,2,0.1,constant,1,vaguely-speak,10.9,11,50.27,1.2,0.506
7891,7,129,0.05,4,2,0.1,uniform,0.5,openly-listen,10,15.8,30.53,2.5,0.533
7892,7,129,0.05,4,2,0.1,uniform,0.5,vaguely-speak,11.4,17,27.24,2.9,0.505
7893,7,129,0.05,4,2,0.1,uniform,0.9,openly-listen,10.2,15.7,30.76,2.5,0.52
7894,7,129,0.05,4,2,0.1,uniform,0.9,vaguely-speak,12.1,17.5,26.04,3.1,0.495
7895,7,129,0.05,4,2,0.1,uniform,1,openly-listen,10.6,16,30.09,2.6,0.515
7896,7,129,0.05,4,2,0.1,uniform,1,vaguely-speak,11.9,17.1,26.97,3,0.5
7897,7,129,0.05,4,2,0.2,constant,0.5,openly-listen,18.2,30,10.22,9.1,0.508
7898,7,129,0.05,4,2,0.2,constant,0.5,vaguely-speak,18.2,30,10.22,9.1,0.508
7899,7,129,0.05,4,2,0.2,constant,0.9,openly-listen,32.6,56,3.11,31.6,0.583
7900,7,129,0.05,4,2,0.2,constant,0.9,vaguely-speak,32.6,56,3.11,31.6,0.583
7901,7,129,0.05,4,2,0.2,constant,1,openly-listen,36.3,56.3,3.08,31.9,0.564
7902,7,129,0.05,4,2,0.2,constant,1,vaguely-speak,36.3,56.3,3.08,31.9,0.564
7903,7,129,0.05,4,2,0.2,uniform,0.5,openly-listen,35.3,49.2,4.01,24.4,0.651
7904,7,129,0.05,4,2,0.2,uniform,0.5,vaguely-speak,82.6,92.7,1.15,86.6,0.44
7905,7,129,0.05,4,2,0.2,uniform,0.9,openly-listen,42.6,56.6,3.05,32.3,0.46
7906,7,129,0.05,4,2,0.2,uniform,0.9,vaguely-speak,80.9,91.2,1.19,83.8,0.436
7907,7,129,0.05,4,2,0.2,uniform,1,openly-listen,20.6,23,16.46,5.3,0.416
7908,7,129,0.05,4,2,0.2,uniform,1,vaguely-speak,72.1,85.8,1.34,74.2,0.626
7909,7,129,0.05,4,2,0.3,constant,0.5,openly-listen,85.5,92.7,1.15,86.6,0.363
7910,7,129,0.05,4,2,0.3,constant,0.5,vaguely-speak,85.5,92.7,1.15,86.6,0.363
7911,7,129,0.05,4,2,0.3,constant,0.9,openly-listen,94.4,97.3,1.05,95.4,0.262
7912,7,129,0.05,4,2,0.3,constant,0.9,vaguely-speak,94.4,97.3,1.05,95.4,0.262
7913,7,129,0.05,4,2,0.3,constant,1,openly-listen,92,96.5,1.06,93.9,0.295
7914,7,129,0.05,4,2,0.3,constant,1,vaguely-speak,92,96.5,1.06,93.9,0.295
7915,7,129,0.05,4,2,0.3,uniform,0.5,openly-listen,25.7,27.4,12.07,7.6,0.341
7916,7,129,0.05,4,2,0.3,uniform,0.5,vaguely-speak,100,99.6,1,100,0
7917,7,129,0.05,4,2,0.3,uniform,0.9,openly-listen,28.8,33.5,8.34,11.3,0.336
7918,7,129,0.05,4,2,0.3,uniform,0.9,vaguely-speak,100,99.6,1,100,0
7919,7,129,0.05,4,2,0.3,uniform,1,openly-listen,23.4,23.2,16.24,5.4,0.383
7920,7,129,0.05,4,2,0.3,uniform,1,vaguely-speak,100,99.6,1,100,0.003
7957,7,129,0.05,16,2,0.1,constant,0.5,openly-listen,15.7,26.2,13.13,6.9,0.522
7958,7,129,0.05,16,2,0.1,constant,0.5,vaguely-speak,15.7,26.2,13.13,6.9,0.522
7959,7,129,0.05,16,2,0.1,constant,0.9,openly-listen,16.2,27.7,11.83,7.7,0.508
7960,7,129,0.05,16,2,0.1,constant,0.9,vaguely-speak,16.2,27.7,11.83,7.7,0.508
7961,7,129,0.05,16,2,0.1,constant,1,openly-listen,16.5,29.1,10.84,8.5,0.512
7962,7,129,0.05,16,2,0.1,constant,1,vaguely-speak,16.5,29.1,10.84,8.5,0.512
7963,7,129,0.05,16,2,0.1,uniform,0.5,openly-listen,31.2,57.5,2.96,33.3,0.767
7964,7,129,0.05,16,2,0.1,uniform,0.5,vaguely-speak,46.4,50.3,3.83,25.5,0.572
7965,7,129,0.05,16,2,0.1,uniform,0.9,openly-listen,29.1,50.9,3.75,26.1,0.643
7966,7,129,0.05,16,2,0.1,uniform,0.9,vaguely-speak,39,49.5,3.96,24.7,0.542
7967,7,129,0.05,16,2,0.1,uniform,1,openly-listen,24.7,46.8,4.42,22,0.584
7968,7,129,0.05,16,2,0.1,uniform,1,vaguely-speak,38.8,50,3.88,25.2,0.55
7969,7,129,0.05,16,2,0.2,constant,0.5,openly-listen,66.8,72.4,1.88,52.8,0.566
7970,7,129,0.05,16,2,0.2,constant,0.5,vaguely-speak,66.8,72.4,1.88,52.8,0.566
7971,7,129,0.05,16,2,0.2,constant,0.9,openly-listen,65.2,68.2,2.11,46.9,0.519
7972,7,129,0.05,16,2,0.2,constant,0.9,vaguely-speak,65.2,68.2,2.11,46.9,0.519
7973,7,129,0.05,16,2,0.2,constant,1,openly-listen,75.1,74.1,1.8,55.3,0.507
7974,7,129,0.05,16,2,0.2,constant,1,vaguely-speak,75.1,74.1,1.8,55.3,0.507
7975,7,129,0.05,16,2,0.2,uniform,0.5,openly-listen,48,75,1.75,56.7,0.646
7976,7,129,0.05,16,2,0.2,uniform,0.5,vaguely-speak,95.9,98.1,1.03,96.9,0.216
7977,7,129,0.05,16,2,0.2,uniform,0.9,openly-listen,67.9,86.5,1.32,75.3,0.491
7978,7,129,0.05,16,2,0.2,uniform,0.9,vaguely-speak,100,99.6,1,100,0
7979,7,129,0.05,16,2,0.2,uniform,1,openly-listen,26.3,43,5.19,18.6,0.413
7980,7,129,0.05,16,2,0.2,uniform,1,vaguely-speak,100,99.6,1,100,0.001
7981,7,129,0.05,16,2,0.3,constant,0.5,openly-listen,100,99.6,1,100,0
7982,7,129,0.05,16,2,0.3,constant,0.5,vaguely-speak,100,99.6,1,100,0
7983,7,129,0.05,16,2,0.3,constant,0.9,openly-listen,97.6,98.8,1.02,98.4,0.13
7984,7,129,0.05,16,2,0.3,constant,0.9,vaguely-speak,97.6,98.8,1.02,98.4,0.13
7985,7,129,0.05,16,2,0.3,constant,1,openly-listen,100,99.6,1,100,0.001
7986,7,129,0.05,16,2,0.3,constant,1,vaguely-speak,100,99.6,1,100,0.001
7987,7,129,0.05,16,2,0.3,uniform,0.5,openly-listen,39.2,51.6,3.65,26.8,0.397
7988,7,129,0.05,16,2,0.3,uniform,0.5,vaguely-speak,100,99.6,1,100,0
7989,7,129,0.05,16,2,0.3,uniform,0.9,openly-listen,33.3,45.2,4.71,20.6,0.398
7990,7,129,0.05,16,2,0.3,uniform,0.9,vaguely-speak,100,99.6,1,100,0
7991,7,129,0.05,16,2,0.3,uniform,1,openly-listen,34.4,46,4.56,21.3,0.413
7992,7,129,0.05,16,2,0.3,uniform,1,vaguely-speak,100,99.6,1,100,0.001
8029,7,129,0.05,64,2,0.1,constant,0.5,openly-listen,26.6,34.6,7.86,12,0.511
8030,7,129,0.05,64,2,0.1,constant,0.5,vaguely-speak,26.6,34.6,7.86,12,0.511
8031,7,129,0.05,64,2,0.1,constant,0.9,openly-listen,28.2,34.8,7.77,12.2,0.524
8032,7,129,0.05,64,2,0.1,constant,0.9,vaguely-speak,28.2,34.8,7.77,12.2,0.524
8033,7,129,0.05,64,2,0.1,constant,1,openly-listen,26,35.6,7.44,12.8,0.532
8034,7,129,0.05,64,2,0.1,constant,1,vaguely-speak,26,35.6,7.44,12.8,0.532
8035,7,129,0.05,64,2,0.1,uniform,0.5,openly-listen,43.7,60,2.72,36.3,0.651
8036,7,129,0.05,64,2,0.1,uniform,0.5,vaguely-speak,63,56.1,3.1,31.7,0.557
8037,7,129,0.05,64,2,0.1,uniform,0.9,openly-listen,40.4,54.7,3.26,30.1,0.706
8038,7,129,0.05,64,2,0.1,uniform,0.9,vaguely-speak,52.8,55.9,3.13,31.5,0.555
8039,7,129,0.05,64,2,0.1,uniform,1,openly-listen,35.4,48.4,4.13,23.6,0.63
8040,7,129,0.05,64,2,0.1,uniform,1,vaguely-speak,56.7,56.8,3.03,32.5,0.56
8041,7,129,0.05,64,2,0.2,constant,0.5,openly-listen,80.1,77.7,1.63,60.9,0.554
8042,7,129,0.05,64,2,0.2,constant,0.5,vaguely-speak,80.1,77.7,1.63,60.9,0.554
8043,7,129,0.05,64,2,0.2,constant,0.9,openly-listen,79.4,77.5,1.65,60.5,0.513
8044,7,129,0.05,64,2,0.2,constant,0.9,vaguely-speak,79.4,77.5,1.65,60.5,0.513
8045,7,129,0.05,64,2,0.2,constant,1,openly-listen,80.2,78.2,1.61,61.6,0.472
8046,7,129,0.05,64,2,0.2,constant,1,vaguely-speak,80.2,78.2,1.61,61.6,0.472
8047,7,129,0.05,64,2,0.2,uniform,0.5,openly-listen,59.5,81.2,1.5,66.5,0.522
8048,7,129,0.05,64,2,0.2,uniform,0.5,vaguely-speak,100,99.6,1,100,0
8049,7,129,0.05,64,2,0.2,uniform,0.9,openly-listen,62.6,78.4,1.61,62,0.731
8050,7,129,0.05,64,2,0.2,uniform,0.9,vaguely-speak,100,99.6,1,100,0
8051,7,129,0.05,64,2,0.2,uniform,1,openly-listen,50.2,75.1,1.75,56.9,0.496
8052,7,129,0.05,64,2,0.2,uniform,1,vaguely-speak,100,99.6,1,100,0
8053,7,129,0.05,64,2,0.3,constant,0.5,openly-listen,100,99.6,1,100,0
8054,7,129,0.05,64,2,0.3,constant,0.5,vaguely-speak,100,99.6,1,100,0
8055,7,129,0.05,64,2,0.3,constant,0.9,openly-listen,100,99.6,1,100,0
8056,7,129,0.05,64,2,0.3,constant,0.9,vaguely-speak,100,99.6,1,100,0
8057,7,129,0.05,64,2,0.3,constant,1,openly-listen,100,99.6,1,100,0
8058,7,129,0.05,64,2,0.3,constant,1,vaguely-speak,100,99.6,1,100,0
8059,7,129,0.05,64,2,0.3,uniform,0.5,openly-listen,56.9,80,1.54,64.5,0.459
8060,7,129,0.05,64,2,0.3,uniform,0.5,vaguely-speak,100,99.6,1,100,0
8061,7,129,0.05,64,2,0.3,uniform,0.9,openly-listen,66,85,1.37,72.9,0.389
8062,7,129,0.05,64,2,0.3,uniform,0.9,vaguely-speak,100,99.6,1,100,0
8063,7,129,0.05,64,2,0.3,uniform,1,openly-listen,59.3,81.2,1.5,66.5,0.474
8064,7,129,0.05,64,2,0.3,uniform,1,vaguely-speak,100,99.6,1,100,0
8101,7,129,0.25,4,2,0.1,constant,0.5,openly-listen,11.1,12.3,43.91,1.5,0.504
8102,7,129,0.25,4,2,0.1,constant,0.5,vaguely-speak,11.1,12.3,43.91,1.5,0.504
8103,7,129,0.25,4,2,0.1,constant,0.9,openly-listen,11.1,13,40.49,1.7,0.503
8104,7,129,0.25,4,2,0.1,constant,0.9,vaguely-speak,11.1,13,40.49,1.7,0.503
8105,7,129,0.25,4,2,0.1,constant,1,openly-listen,11,11.9,45.84,1.4,0.504
8106,7,129,0.25,4,2,0.1,constant,1,vaguely-speak,11,11.9,45.84,1.4,0.504
8107,7,129,0.25,4,2,0.1,uniform,0.5,openly-listen,14.7,32,9.07,10.3,0.525
8108,7,129,0.25,4,2,0.1,uniform,0.5,vaguely-speak,13,22,17.87,4.9,0.512
8109,7,129,0.25,4,2,0.1,uniform,0.9,openly-listen,12.9,34.2,8.01,11.8,0.673
8110,7,129,0.25,4,2,0.1,uniform,0.9,vaguely-speak,12.3,21.5,18.47,4.7,0.51
8111,7,129,0.25,4,2,0.1,uniform,1,openly-listen,12.2,24.9,14.36,6.2,0.518
8112,7,129,0.25,4,2,0.1,uniform,1,vaguely-speak,13.3,24.6,14.66,6.1,0.503
8113,7,129,0.25,4,2,0.2,constant,0.5,openly-listen,42.4,50.8,3.77,26,0.555
8114,7,129,0.25,4,2,0.2,constant,0.5,vaguely-speak,42.4,50.8,3.77,26,0.555
8115,7,129,0.25,4,2,0.2,constant,0.9,openly-listen,47.4,62.8,2.49,39.7,0.54
8116,7,129,0.25,4,2,0.2,constant,0.9,vaguely-speak,47.4,62.8,2.49,39.7,0.54
8117,7,129,0.25,4,2,0.2,constant,1,openly-listen,58.8,69.9,2.01,49.3,0.51
8118,7,129,0.25,4,2,0.2,constant,1,vaguely-speak,58.8,69.9,2.01,49.3,0.51
8119,7,129,0.25,4,2,0.2,uniform,0.5,openly-listen,57.9,79.2,1.58,63.1,0.423
8120,7,129,0.25,4,2,0.2,uniform,0.5,vaguely-speak,86,94.2,1.12,89.4,0.36
8121,7,129,0.25,4,2,0.2,uniform,0.9,openly-listen,35,53.8,3.36,29.2,0.492
8122,7,129,0.25,4,2,0.2,uniform,0.9,vaguely-speak,93.5,97.3,1.05,95.4,0.275
8123,7,129,0.25,4,2,0.2,uniform,1,openly-listen,20.5,25.7,13.58,6.6,0.422
8124,7,129,0.25,4,2,0.2,uniform,1,vaguely-speak,82.1,91.2,1.19,83.8,0.459
8125,7,129,0.25,4,2,0.3,constant,0.5,openly-listen,95.9,98.1,1.03,96.9,0.175
8126,7,129,0.25,4,2,0.3,constant,0.5,vaguely-speak,95.9,98.1,1.03,96.9,0.175
8127,7,129,0.25,4,2,0.3,constant,0.9,openly-listen,100,99.6,1,100,0
8128,7,129,0.25,4,2,0.3,constant,0.9,vaguely-speak,100,99.6,1,100,0
8129,7,129,0.25,4,2,0.3,constant,1,openly-listen,97.6,98.8,1.02,98.4,0.106
8130,7,129,0.25,4,2,0.3,constant,1,vaguely-speak,97.6,98.8,1.02,98.4,0.106
8131,7,129,0.25,4,2,0.3,uniform,0.5,openly-listen,43.1,54.3,3.31,29.7,0.308
8132,7,129,0.25,4,2,0.3,uniform,0.5,vaguely-speak,100,99.6,1,100,0
8133,7,129,0.25,4,2,0.3,uniform,0.9,openly-listen,36,48.6,4.1,23.8,0.356
8134,7,129,0.25,4,2,0.3,uniform,0.9,vaguely-speak,100,99.6,1,100,0
8135,7,129,0.25,4,2,0.3,uniform,1,openly-listen,29.3,30.7,9.83,9.5,0.369
8136,7,129,0.25,4,2,0.3,uniform,1,vaguely-speak,100,99.6,1,100,0.001
8173,7,129,0.25,16,2,0.1,constant,0.5,openly-listen,17.1,28.4,11.31,8.1,0.518
8174,7,129,0.25,16,2,0.1,constant,0.5,vaguely-speak,17.1,28.4,11.31,8.1,0.518
8175,7,129,0.25,16,2,0.1,constant,0.9,openly-listen,19.9,31.2,9.51,9.8,0.526
8176,7,129,0.25,16,2,0.1,constant,0.9,vaguely-speak,19.9,31.2,9.51,9.8,0.526
8177,7,129,0.25,16,2,0.1,constant,1,openly-listen,21.4,32.1,9.05,10.4,0.516
8178,7,129,0.25,16,2,0.1,constant,1,vaguely-speak,21.4,32.1,9.05,10.4,0.516
8179,7,129,0.25,16,2,0.1,uniform,0.5,openly-listen,41.2,59.7,2.74,36,0.691
8180,7,129,0.25,16,2,0.1,uniform,0.5,vaguely-speak,36.7,49.4,3.97,24.6,0.57
8181,7,129,0.25,16,2,0.1,uniform,0.9,openly-listen,38,55.2,3.2,30.7,0.592
8182,7,129,0.25,16,2,0.1,uniform,0.9,vaguely-speak,49.4,52.1,3.58,27.3,0.568
8183,7,129,0.25,16,2,0.1,uniform,1,openly-listen,39.3,57,3,32.8,0.844
8184,7,129,0.25,16,2,0.1,uniform,1,vaguely-speak,40.3,51.1,3.72,26.3,0.577
8185,7,129,0.25,16,2,0.2,constant,0.5,openly-listen,76.1,76.3,1.7,58.6,0.584
8186,7,129,0.25,16,2,0.2,constant,0.5,vaguely-speak,76.1,76.3,1.7,58.6,0.584
8187,7,129,0.25,16,2,0.2,constant,0.9,openly-listen,80.1,77.7,1.63,60.9,0.541
8188,7,129,0.25,16,2,0.2,constant,0.9,vaguely-speak,80.1,77.7,1.63,60.9,0.541
8189,7,129,0.25,16,2,0.2,constant,1,openly-listen,72.8,71.3,1.94,51.2,0.515
8190,7,129,0.25,16,2,0.2,constant,1,vaguely-speak,72.8,71.3,1.94,51.2,0.515
8191,7,129,0.25,16,2,0.2,uniform,0.5,openly-listen,59.9,82.8,1.44,69.1,0.62
8192,7,129,0.25,16,2,0.2,uniform,0.5,vaguely-speak,95.9,98.1,1.03,96.9,0.234
8193,7,129,0.25,16,2,0.2,uniform,0.9,openly-listen,60.1,82.9,1.44,69.2,0.585
8194,7,129,0.25,16,2,0.2,uniform,0.9,vaguely-speak,97.6,98.8,1.02,98.4,0.181
8195,7,129,0.25,16,2,0.2,uniform,1,openly-listen,47.1,74.8,1.76,56.4,0.561
8196,7,129,0.25,16,2,0.2,uniform,1,vaguely-speak,95.3,98.1,1.03,96.9,0.24
8197,7,129,0.25,16,2,0.3,constant,0.5,openly-listen,100,99.6,1,100,0
8198,7,129,0.25,16,2,0.3,constant,0.5,vaguely-speak,100,99.6,1,100,0
8199,7,129,0.25,16,2,0.3,constant,0.9,openly-listen,100,99.6,1,100,0
