"search-number","evaluation","evals-requested-so-far","conformity-level*","conformity-drawn*","n-neis*","p-random*","p-speaking-level*","p-speaking-drawn*","boundary*","boundary-drawn*","mode*","tolerance-level*","tolerance-drawn*","network-change*","random-network-change?*","n_centroids*","centroids_change*","centroid_color?*","killing_centroids?*","d_threshold*","polarisation-each-n-steps*","polar_repeats*","opinions*","model*","record-each-n-steps*","avoid-redundancies?*","set-seed?*","x-opinion*","y-opinion*","updating*","record-length*","construct-name?*","record?*","hk-benchmark?*","max-ticks*","n-agents*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","91","150","0.14","""uniform""","63","0.01","0.87","""uniform""","0.8","""uniform""","""openly-listen""","0.92","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1574253623""","0.168","0.168","0.168","0","0.168"
"1","92","150","0.14","""uniform""","63","0.01","0.87","""uniform""","0.8","""uniform""","""openly-listen""","0.92","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-892108572""","0.091","0.091","0.091","0","0.091"
"1","93","150","0.14","""uniform""","63","0.01","0.87","""uniform""","0.8","""uniform""","""openly-listen""","0.92","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""596175966""","0.156","0.156","0.156","0","0.156"
"1","94","150","0.14","""uniform""","63","0.01","0.87","""uniform""","0.8","""uniform""","""openly-listen""","0.92","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1208213956""","0.142","0.142","0.142","0","0.142"
"1","95","150","0.14","""uniform""","63","0.01","0.87","""uniform""","0.8","""uniform""","""openly-listen""","0.92","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""913623692""","0.149","0.149","0.149","0","0.149"
"1","96","150","0.92","""uniform""","61","0.49","0.79","""uniform""","0.64","""uniform""","""vaguely-speak""","0.9600000000000001","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-719565259""","0","0","0","0","0"
"1","97","150","0.92","""uniform""","61","0.49","0.79","""uniform""","0.64","""uniform""","""vaguely-speak""","0.9600000000000001","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""601311289""","0","0","0","0","0"
"1","98","150","0.92","""uniform""","61","0.49","0.79","""uniform""","0.64","""uniform""","""vaguely-speak""","0.9600000000000001","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""171349546""","0","0","0","0","0"
"1","99","150","0.92","""uniform""","61","0.49","0.79","""uniform""","0.64","""uniform""","""vaguely-speak""","0.9600000000000001","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""1561118513""","0","0","0","0","0"
"1","100","150","0.92","""uniform""","61","0.49","0.79","""uniform""","0.64","""uniform""","""vaguely-speak""","0.9600000000000001","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""2069336420""","0","0","0","0","0"
"1","101","150","0.7","""uniform""","55","0.35000000000000003","0.63","""uniform""","0.04","""uniform""","""vaguely-speak""","0.02","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""1668426504""","1.003","1.003","1.003","0","1.003"
"1","102","150","0.7","""uniform""","55","0.35000000000000003","0.63","""uniform""","0.04","""uniform""","""vaguely-speak""","0.02","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-116468464""","0.973","0.973","0.973","0","0.973"
"1","103","150","0.7","""uniform""","55","0.35000000000000003","0.63","""uniform""","0.04","""uniform""","""vaguely-speak""","0.02","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""1698261748""","0.94","0.94","0.94","0","0.94"
"1","104","150","0.7","""uniform""","55","0.35000000000000003","0.63","""uniform""","0.04","""uniform""","""vaguely-speak""","0.02","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-2142280914""","0.983","0.983","0.983","0","0.983"
"1","105","150","0.7","""uniform""","55","0.35000000000000003","0.63","""uniform""","0.04","""uniform""","""vaguely-speak""","0.02","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""93588009""","0.951","0.951","0.951","0","0.951"
"1","106","150","0.18","""uniform""","30","0.29","0.25","""uniform""","0.99","""uniform""","""vaguely-speak""","0.03","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1329481497""","0.049","0.049","0.049","0","0.049"
"1","107","150","0.18","""uniform""","30","0.29","0.25","""uniform""","0.99","""uniform""","""vaguely-speak""","0.03","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1192150693""","0.036","0.036","0.036","0","0.036"
"1","108","150","0.18","""uniform""","30","0.29","0.25","""uniform""","0.99","""uniform""","""vaguely-speak""","0.03","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1492043186""","0.034","0.034","0.034","0","0.034"
"1","109","150","0.18","""uniform""","30","0.29","0.25","""uniform""","0.99","""uniform""","""vaguely-speak""","0.03","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-211819175""","0.056","0.056","0.056","0","0.056"
"1","110","150","0.18","""uniform""","30","0.29","0.25","""uniform""","0.99","""uniform""","""vaguely-speak""","0.03","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1783078616""","0.027","0.027","0.027","0","0.027"
"1","111","150","0.47","""uniform""","31","0.31","0.27","""uniform""","0.59","""uniform""","""vaguely-speak""","0.79","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1704965299""","0","0","0","0","0"
"1","112","150","0.47","""uniform""","31","0.31","0.27","""uniform""","0.59","""uniform""","""vaguely-speak""","0.79","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-372543671""","0","0","0","0","0"
"1","113","150","0.47","""uniform""","31","0.31","0.27","""uniform""","0.59","""uniform""","""vaguely-speak""","0.79","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1789324826""","0","0","0","0","0"
"1","114","150","0.47","""uniform""","31","0.31","0.27","""uniform""","0.59","""uniform""","""vaguely-speak""","0.79","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""1251951251""","0","0","0","0","0"
"1","115","150","0.47","""uniform""","31","0.31","0.27","""uniform""","0.59","""uniform""","""vaguely-speak""","0.79","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-736089297""","0","0","0","0","0"
"1","116","150","0.79","""uniform""","13","0.17","0.63","""uniform""","0.28","""uniform""","""openly-listen""","1.01","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""2108259845""","0.365","0.365","0.365","0","0.365"
"1","117","150","0.79","""uniform""","13","0.17","0.63","""uniform""","0.28","""uniform""","""openly-listen""","1.01","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""331077353""","0.373","0.373","0.373","0","0.373"
"1","118","150","0.79","""uniform""","13","0.17","0.63","""uniform""","0.28","""uniform""","""openly-listen""","1.01","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1368137176""","0.338","0.338","0.338","0","0.338"
"1","119","150","0.79","""uniform""","13","0.17","0.63","""uniform""","0.28","""uniform""","""openly-listen""","1.01","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-2017855084""","0.353","0.353","0.353","0","0.353"
"1","120","150","0.79","""uniform""","13","0.17","0.63","""uniform""","0.28","""uniform""","""openly-listen""","1.01","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-362969093""","0.407","0.407","0.407","0","0.407"
"1","121","150","0.83","""uniform""","26","0.41000000000000003","0.39","""uniform""","0.16","""uniform""","""openly-listen""","1.08","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-933788046""","0.628","0.628","0.628","0","0.628"
"1","122","150","0.83","""uniform""","26","0.41000000000000003","0.39","""uniform""","0.16","""uniform""","""openly-listen""","1.08","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-926764530""","0.294","0.294","0.294","0","0.294"
"1","123","150","0.83","""uniform""","26","0.41000000000000003","0.39","""uniform""","0.16","""uniform""","""openly-listen""","1.08","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-259255210""","0.281","0.281","0.281","0","0.281"
"1","124","150","0.83","""uniform""","26","0.41000000000000003","0.39","""uniform""","0.16","""uniform""","""openly-listen""","1.08","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1991038240""","0.657","0.657","0.657","0","0.657"
"1","125","150","0.83","""uniform""","26","0.41000000000000003","0.39","""uniform""","0.16","""uniform""","""openly-listen""","1.08","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1601758040""","0.556","0.556","0.556","0","0.556"
"1","126","150","1","""uniform""","33","0.49","0.01","""uniform""","0.79","""uniform""","""openly-listen""","0.79","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-118965812""","0.105","0.105","0.105","0","0.105"
"1","127","150","1","""uniform""","33","0.49","0.01","""uniform""","0.79","""uniform""","""openly-listen""","0.79","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""1728927384""","0.141","0.141","0.141","0","0.141"
"1","128","150","1","""uniform""","33","0.49","0.01","""uniform""","0.79","""uniform""","""openly-listen""","0.79","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""606574368""","0.27","0.27","0.27","0","0.27"
"1","129","150","1","""uniform""","33","0.49","0.01","""uniform""","0.79","""uniform""","""openly-listen""","0.79","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-853529047""","0.149","0.149","0.149","0","0.149"
"1","130","150","1","""uniform""","33","0.49","0.01","""uniform""","0.79","""uniform""","""openly-listen""","0.79","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""198102895""","0.206","0.206","0.206","0","0.206"
"1","131","150","0.35","""uniform""","44","0.33","0.21000000000000002","""uniform""","0.18000000000000002","""uniform""","""openly-listen""","1.03","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1718477775""","0.405","0.405","0.405","0","0.405"
"1","132","150","0.35","""uniform""","44","0.33","0.21000000000000002","""uniform""","0.18000000000000002","""uniform""","""openly-listen""","1.03","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""1454365591""","0.519","0.519","0.519","0","0.519"
"1","133","150","0.35","""uniform""","44","0.33","0.21000000000000002","""uniform""","0.18000000000000002","""uniform""","""openly-listen""","1.03","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1971818772""","0.497","0.497","0.497","0","0.497"
"1","134","150","0.35","""uniform""","44","0.33","0.21000000000000002","""uniform""","0.18000000000000002","""uniform""","""openly-listen""","1.03","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1254331079""","0.321","0.321","0.321","0","0.321"
"1","135","150","0.35","""uniform""","44","0.33","0.21000000000000002","""uniform""","0.18000000000000002","""uniform""","""openly-listen""","1.03","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""2035677251""","0.519","0.519","0.519","0","0.519"
"1","136","150","0.23","""uniform""","27","0.46","0.51","""uniform""","0.65","""uniform""","""vaguely-speak""","0.01","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1901104595""","0.581","0.581","0.581","0","0.581"
"1","137","150","0.23","""uniform""","27","0.46","0.51","""uniform""","0.65","""uniform""","""vaguely-speak""","0.01","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""198246018""","0.952","0.952","0.952","0","0.952"
"1","138","150","0.23","""uniform""","27","0.46","0.51","""uniform""","0.65","""uniform""","""vaguely-speak""","0.01","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1597340558""","0.891","0.891","0.891","0","0.891"
"1","139","150","0.23","""uniform""","27","0.46","0.51","""uniform""","0.65","""uniform""","""vaguely-speak""","0.01","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""322029917""","0.82","0.82","0.82","0","0.82"
"1","140","150","0.23","""uniform""","27","0.46","0.51","""uniform""","0.65","""uniform""","""vaguely-speak""","0.01","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1269404341""","0.926","0.926","0.926","0","0.926"
"1","141","150","0.28","""uniform""","54","0.38","0.4","""uniform""","0.46","""uniform""","""openly-listen""","0.64","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-447305654""","0.253","0.253","0.253","0","0.253"
"1","142","150","0.28","""uniform""","54","0.38","0.4","""uniform""","0.46","""uniform""","""openly-listen""","0.64","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""1481478309""","0.238","0.238","0.238","0","0.238"
"1","143","150","0.28","""uniform""","54","0.38","0.4","""uniform""","0.46","""uniform""","""openly-listen""","0.64","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""1535634449""","0.311","0.311","0.311","0","0.311"
