random-seed,20
conformity-mean,0.2
conformity-sd,0
conformity-distribution,normal
HK-distribution,false
N,101
boundary-mean,0.1
boundary-sd,0.1
boundary-distribution,normal
SPIRO-mean,0.85
SPIRO-sd,0
SPIRO-distribution,normal
Identity-Type,global
Identity-Levels,7
Use_Identity?,true
timeStep, agentID, opinion, previousOpinion, boundary, conformity, SPIRO, groupNumber
3,44,[0.7367808],[0.734976],0.057,0.2,0.85,219
3,39,[0.22901599999999997],[0.24051999999999996],0.204,0.2,0.85,220
3,91,[-0.3424512],[-0.345064],0.217,0.2,0.85,217
3,70,[0.3827792],[0.39222399999999996],0.047,0.2,0.85,220
3,15,[-0.8087103999999999],[-0.815888],0.274,0.2,0.85,218
3,0,[-0.8478656],[-0.864832],0.118,0.2,0.85,218
3,80,[0.17044320000000002],[0.167304],0.231,0.2,0.85,220
3,84,[0.2052592],[0.210824],0.212,0.2,0.85,220
3,10,[0.7836031999999999],[0.805504],0.151,0.2,0.85,219
3,28,[0.2380272],[0.251784],0.348,0.2,0.85,220
3,34,[-0.2250864],[-0.219608],0.061,0.2,0.85,217
3,9,[0.6111424],[0.589928],0.213,0.2,0.85,219
3,67,[-0.4346704],[-0.443088],0.07,0.2,0.85,217
3,60,[-0.7610368],[-0.759296],0.065,0.2,0.85,218
3,74,[0.1610224],[0.155528],0.198,0.2,0.85,220
3,14,[0.0659376],[0.051671999999999996],0.086,0.2,0.85,220
3,40,[-0.7603776],[-0.755472],0.204,0.2,0.85,218
3,8,[-0.7428672000000001],[-0.733584],0.14,0.2,0.85,218
3,89,[-0.7883920000000001],[-0.79024],0.028,0.2,0.85,218
3,20,[0.1816528],[0.179816],0.038,0.2,0.85,220
3,81,[0.1958384],[0.199048],0.143,0.2,0.85,220
3,64,[0.0873488],[0.074936],0.091,0.2,0.85,220
3,73,[0.5897664],[0.5792080000000001],0.09,0.2,0.85,219
3,63,[-0.284288],[-0.27236],0.28,0.2,0.85,217
3,51,[0.2052592],[0.210824],0.333,0.2,0.85,220
3,45,[0.2777584],[0.301448],0.263,0.2,0.85,220
3,97,[0.2202096],[0.22951200000000002],0.15,0.2,0.85,220
3,24,[-0.4100688],[-0.42333600000000005],0.102,0.2,0.85,217
3,90,[-0.87696],[-0.9012],0.162,0.2,0.85,218
3,58,[-0.43711999999999995],[-0.45539999999999997],0.113,0.2,0.85,217
3,12,[-0.9167536000000001],[-0.941192],0.093,0.2,0.85,218
3,22,[0.0448912],[0.029864],0.082,0.2,0.85,220
3,33,[-0.29281759999999996],[-0.289272],0.074,0.2,0.85,217
3,50,[0.5592368],[0.557296],0.038,0.2,0.85,219
3,49,[-0.6989184],[-0.678648],0.144,0.2,0.85,218
3,42,[0.6163904],[0.612488],0.076,0.2,0.85,219
3,95,[0.1872368],[0.18829600000000002],0.3,0.2,0.85,220
3,86,[0.5585232],[0.5459040000000001],0.078,0.2,0.85,219
3,4,[-0.7973439999999999],[-0.80168],0.139,0.2,0.85,218
3,6,[0.7010496],[0.702312],0.111,0.2,0.85,219
