"search-number","evaluation","evals-requested-so-far","n-agents*","opinions*","model*","set-seed?*","avoid_seed_control?*","conformity-level*","conformity-std*","conformity-drawn*","boundary*","boundary-std*","boundary-drawn*","mean-opinion-sigmoid-steepness*","std-opinion-sigmoid-steepness*","opinion_sigmoid?*","id_threshold*","id_threshold-std*","threshold_drawn*","mean-identity-sigmoid-xoffset*","std-identity-sigmoid-xoffset*","mean-identity-sigmoid-steepness*","std-identity-sigmoid-steepness*","identity_sigmoid?*","use_identity?*","identity_type*","identity_levels*","min_id_level*","max_id_level*","maxsteepness*","updating*","record-length*","max-ticks*","centroids_change*","centroid_color?*","killing_centroids?*","polarisation-each-n-steps*","polar_repeats*","d_threshold*","esbg_furthest_out*","normalize_distances?*","show_dice_rolls?*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"21","598","600","129","2","""HK""","false","true","0.010000000000000002","0.801","""normal""","0.8240000000000001","0.9580000000000001","""normal""","0.891","0.891","true","0.403","0.08600000000000001","""normal""","0.201","0.652","0.148","0.444","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-2024784040""","0","0","0","0","0"
"21","599","600","129","2","""HK""","false","true","0.010000000000000002","0.801","""normal""","0.8240000000000001","0.9580000000000001","""normal""","0.891","0.891","true","0.403","0.08600000000000001","""normal""","0.201","0.652","0.148","0.444","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1847477427""","0.012","0.012","0.012","0","0.012"
"21","600","600","129","2","""HK""","false","true","0.010000000000000002","0.801","""normal""","0.8240000000000001","0.9580000000000001","""normal""","0.891","0.891","true","0.403","0.08600000000000001","""normal""","0.201","0.652","0.148","0.444","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""154649194""","0.004","0.004","0.004","0","0.004"
"21","601","605","129","2","""HK""","false","true","0.010000000000000002","0.801","""normal""","0.8240000000000001","0.843","""normal""","0.891","0.891","true","0.403","0.195","""normal""","0.262","0.652","0.082","0.444","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""2082737827""","0.003","0.003","0.003","0","0.003"
"21","602","605","129","2","""HK""","false","true","0.010000000000000002","0.801","""normal""","0.8240000000000001","0.843","""normal""","0.891","0.891","true","0.403","0.195","""normal""","0.262","0.652","0.082","0.444","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1943536994""","0.004","0.004","0.004","0","0.004"
"21","603","605","129","2","""HK""","false","true","0.010000000000000002","0.801","""normal""","0.8240000000000001","0.843","""normal""","0.891","0.891","true","0.403","0.195","""normal""","0.262","0.652","0.082","0.444","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1904137804""","0.001","0.001","0.001","0","0.001"
"21","604","605","129","2","""HK""","false","true","0.010000000000000002","0.801","""normal""","0.8240000000000001","0.843","""normal""","0.891","0.891","true","0.403","0.195","""normal""","0.262","0.652","0.082","0.444","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1644810212""","0.002","0.002","0.002","0","0.002"
"21","605","605","129","2","""HK""","false","true","0.010000000000000002","0.801","""normal""","0.8240000000000001","0.843","""normal""","0.891","0.891","true","0.403","0.195","""normal""","0.262","0.652","0.082","0.444","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-71300018""","0.005","0.005","0.005","0","0.005"
"21","606","610","129","2","""HK""","false","true","0.001","0.801","""normal""","0.8240000000000001","0.894","""normal""","0.891","0.981","true","0.397","0.08600000000000001","""normal""","0.262","0.643","0.082","0.361","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1604325069""","0.004","0.004","0.004","0","0.004"
"21","607","610","129","2","""HK""","false","true","0.001","0.801","""normal""","0.8240000000000001","0.894","""normal""","0.891","0.981","true","0.397","0.08600000000000001","""normal""","0.262","0.643","0.082","0.361","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1245073095""","0.009","0.009","0.009","0","0.009"
"21","608","610","129","2","""HK""","false","true","0.001","0.801","""normal""","0.8240000000000001","0.894","""normal""","0.891","0.981","true","0.397","0.08600000000000001","""normal""","0.262","0.643","0.082","0.361","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""7197400""","0.001","0.001","0.001","0","0.001"
"21","609","610","129","2","""HK""","false","true","0.001","0.801","""normal""","0.8240000000000001","0.894","""normal""","0.891","0.981","true","0.397","0.08600000000000001","""normal""","0.262","0.643","0.082","0.361","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-261331686""","0.003","0.003","0.003","0","0.003"
"21","610","610","129","2","""HK""","false","true","0.001","0.801","""normal""","0.8240000000000001","0.894","""normal""","0.891","0.981","true","0.397","0.08600000000000001","""normal""","0.262","0.643","0.082","0.361","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1166780866""","0.002","0.002","0.002","0","0.002"
"21","611","615","129","2","""HK""","false","true","0.998","0.10300000000000001","""normal""","0.465","0.201","""normal""","0.706","0.176","true","0.268","0.47500000000000003","""normal""","0.484","0.369","0.21","0.20400000000000001","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-382538782""","0","0","0","0","0"
"21","612","615","129","2","""HK""","false","true","0.998","0.10300000000000001","""normal""","0.465","0.201","""normal""","0.706","0.176","true","0.268","0.47500000000000003","""normal""","0.484","0.369","0.21","0.20400000000000001","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-325575261""","0","0","0","0","0"
"21","613","615","129","2","""HK""","false","true","0.998","0.10300000000000001","""normal""","0.465","0.201","""normal""","0.706","0.176","true","0.268","0.47500000000000003","""normal""","0.484","0.369","0.21","0.20400000000000001","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""769942857""","0","0","0","0","0"
"21","614","615","129","2","""HK""","false","true","0.998","0.10300000000000001","""normal""","0.465","0.201","""normal""","0.706","0.176","true","0.268","0.47500000000000003","""normal""","0.484","0.369","0.21","0.20400000000000001","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-581189923""","0.001","0.001","0.001","0","0.001"
"21","615","615","129","2","""HK""","false","true","0.998","0.10300000000000001","""normal""","0.465","0.201","""normal""","0.706","0.176","true","0.268","0.47500000000000003","""normal""","0.484","0.369","0.21","0.20400000000000001","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1302840722""","0","0","0","0","0"
"21","616","620","129","2","""HK""","false","true","1","0.10300000000000001","""normal""","0.465","0.201","""normal""","0.736","0.176","true","0.268","0.47500000000000003","""normal""","0.484","0.339","0.21","0.27","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1886244970""","0.005","0.005","0.005","0","0.005"
"21","617","620","129","2","""HK""","false","true","1","0.10300000000000001","""normal""","0.465","0.201","""normal""","0.736","0.176","true","0.268","0.47500000000000003","""normal""","0.484","0.339","0.21","0.27","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-146715646""","0.001","0.001","0.001","0","0.001"
"21","618","620","129","2","""HK""","false","true","1","0.10300000000000001","""normal""","0.465","0.201","""normal""","0.736","0.176","true","0.268","0.47500000000000003","""normal""","0.484","0.339","0.21","0.27","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1075899693""","0.003","0.003","0.003","0","0.003"
"21","619","620","129","2","""HK""","false","true","1","0.10300000000000001","""normal""","0.465","0.201","""normal""","0.736","0.176","true","0.268","0.47500000000000003","""normal""","0.484","0.339","0.21","0.27","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-960888486""","0","0","0","0","0"
"21","620","620","129","2","""HK""","false","true","1","0.10300000000000001","""normal""","0.465","0.201","""normal""","0.736","0.176","true","0.268","0.47500000000000003","""normal""","0.484","0.339","0.21","0.27","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1815423194""","0","0","0","0","0"
"21","621","625","129","2","""HK""","false","true","1","0.10300000000000001","""normal""","0.465","0.211","""normal""","0.736","0.176","true","0.268","0.47500000000000003","""normal""","0.484","0.337","0.21","0.27","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""2056717968""","0","0","0","0","0"
"21","622","625","129","2","""HK""","false","true","1","0.10300000000000001","""normal""","0.465","0.211","""normal""","0.736","0.176","true","0.268","0.47500000000000003","""normal""","0.484","0.337","0.21","0.27","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-2084947834""","0","0","0","0","0"
"21","623","625","129","2","""HK""","false","true","1","0.10300000000000001","""normal""","0.465","0.211","""normal""","0.736","0.176","true","0.268","0.47500000000000003","""normal""","0.484","0.337","0.21","0.27","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""815149295""","0.002","0.002","0.002","0","0.002"
"21","624","625","129","2","""HK""","false","true","1","0.10300000000000001","""normal""","0.465","0.211","""normal""","0.736","0.176","true","0.268","0.47500000000000003","""normal""","0.484","0.337","0.21","0.27","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""966968313""","0.003","0.003","0.003","0","0.003"
"21","625","625","129","2","""HK""","false","true","1","0.10300000000000001","""normal""","0.465","0.211","""normal""","0.736","0.176","true","0.268","0.47500000000000003","""normal""","0.484","0.337","0.21","0.27","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1263714895""","0","0","0","0","0"
"21","626","630","129","2","""HK""","false","true","1","0.10300000000000001","""normal""","0.451","0.201","""normal""","0.765","0.176","true","0.268","0.47500000000000003","""normal""","0.484","0.339","0.211","0.27","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""2009742598""","0","0","0","0","0"
"21","627","630","129","2","""HK""","false","true","1","0.10300000000000001","""normal""","0.451","0.201","""normal""","0.765","0.176","true","0.268","0.47500000000000003","""normal""","0.484","0.339","0.211","0.27","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1352827591""","0.002","0.002","0.002","0","0.002"
"21","628","630","129","2","""HK""","false","true","1","0.10300000000000001","""normal""","0.451","0.201","""normal""","0.765","0.176","true","0.268","0.47500000000000003","""normal""","0.484","0.339","0.211","0.27","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1636937387""","0","0","0","0","0"
"21","629","630","129","2","""HK""","false","true","1","0.10300000000000001","""normal""","0.451","0.201","""normal""","0.765","0.176","true","0.268","0.47500000000000003","""normal""","0.484","0.339","0.211","0.27","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""921679888""","0.001","0.001","0.001","0","0.001"
"21","630","630","129","2","""HK""","false","true","1","0.10300000000000001","""normal""","0.451","0.201","""normal""","0.765","0.176","true","0.268","0.47500000000000003","""normal""","0.484","0.339","0.211","0.27","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1928069721""","0.001","0.001","0.001","0","0.001"
"21","631","635","129","2","""HK""","false","true","1","0.10300000000000001","""normal""","0.465","0.201","""normal""","0.736","0.176","true","0.268","0.47500000000000003","""normal""","0.484","0.339","0.21","0.192","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1663700498""","0.004","0.004","0.004","0","0.004"
"21","632","635","129","2","""HK""","false","true","1","0.10300000000000001","""normal""","0.465","0.201","""normal""","0.736","0.176","true","0.268","0.47500000000000003","""normal""","0.484","0.339","0.21","0.192","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""924721279""","0","0","0","0","0"
"21","633","635","129","2","""HK""","false","true","1","0.10300000000000001","""normal""","0.465","0.201","""normal""","0.736","0.176","true","0.268","0.47500000000000003","""normal""","0.484","0.339","0.21","0.192","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1487337748""","0","0","0","0","0"
"21","634","635","129","2","""HK""","false","true","1","0.10300000000000001","""normal""","0.465","0.201","""normal""","0.736","0.176","true","0.268","0.47500000000000003","""normal""","0.484","0.339","0.21","0.192","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-2101452900""","0.001","0.001","0.001","0","0.001"
"21","635","635","129","2","""HK""","false","true","1","0.10300000000000001","""normal""","0.465","0.201","""normal""","0.736","0.176","true","0.268","0.47500000000000003","""normal""","0.484","0.339","0.21","0.192","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-260266046""","0.003","0.003","0.003","0","0.003"
"21","636","640","129","2","""HK""","false","true","1","0.10300000000000001","""normal""","0.465","0.201","""normal""","0.736","0.19","true","0.268","0.548","""normal""","0.484","0.339","0.21","0.27","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""912896631""","0","0","0","0","0"
"21","637","640","129","2","""HK""","false","true","1","0.10300000000000001","""normal""","0.465","0.201","""normal""","0.736","0.19","true","0.268","0.548","""normal""","0.484","0.339","0.21","0.27","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1137893400""","0","0","0","0","0"
"21","638","640","129","2","""HK""","false","true","1","0.10300000000000001","""normal""","0.465","0.201","""normal""","0.736","0.19","true","0.268","0.548","""normal""","0.484","0.339","0.21","0.27","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-876709621""","0.007","0.007","0.007","0","0.007"
"21","639","640","129","2","""HK""","false","true","1","0.10300000000000001","""normal""","0.465","0.201","""normal""","0.736","0.19","true","0.268","0.548","""normal""","0.484","0.339","0.21","0.27","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""515263117""","0","0","0","0","0"
"21","640","640","129","2","""HK""","false","true","1","0.10300000000000001","""normal""","0.465","0.201","""normal""","0.736","0.19","true","0.268","0.548","""normal""","0.484","0.339","0.21","0.27","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""275956464""","0.002","0.002","0.002","0","0.002"
"21","641","645","129","2","""HK""","false","true","1","0.07100000000000001","""normal""","0.465","0.201","""normal""","0.736","0.176","true","0.268","0.504","""normal""","0.465","0.339","0.21","0.196","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1636738710""","0.003","0.003","0.003","0","0.003"
"21","642","645","129","2","""HK""","false","true","1","0.07100000000000001","""normal""","0.465","0.201","""normal""","0.736","0.176","true","0.268","0.504","""normal""","0.465","0.339","0.21","0.196","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-910598590""","0.001","0.001","0.001","0","0.001"
"21","643","645","129","2","""HK""","false","true","1","0.07100000000000001","""normal""","0.465","0.201","""normal""","0.736","0.176","true","0.268","0.504","""normal""","0.465","0.339","0.21","0.196","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""562001113""","0","0","0","0","0"
"21","644","645","129","2","""HK""","false","true","1","0.07100000000000001","""normal""","0.465","0.201","""normal""","0.736","0.176","true","0.268","0.504","""normal""","0.465","0.339","0.21","0.196","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""2108961987""","0.001","0.001","0.001","0","0.001"
"21","645","645","129","2","""HK""","false","true","1","0.07100000000000001","""normal""","0.465","0.201","""normal""","0.736","0.176","true","0.268","0.504","""normal""","0.465","0.339","0.21","0.196","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1504773045""","0","0","0","0","0"
"21","646","650","129","2","""HK""","false","true","0.652","0.586","""normal""","0.139","0.96","""normal""","0.268","0.532","true","0.308","0.28500000000000003","""normal""","0.628","0.148","0.654","0.454","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""857246404""","0.002","0.002","0.002","0","0.002"
"21","647","650","129","2","""HK""","false","true","0.652","0.586","""normal""","0.139","0.96","""normal""","0.268","0.532","true","0.308","0.28500000000000003","""normal""","0.628","0.148","0.654","0.454","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""2133740278""","0.008","0.008","0.008","0","0.008"
"21","648","650","129","2","""HK""","false","true","0.652","0.586","""normal""","0.139","0.96","""normal""","0.268","0.532","true","0.308","0.28500000000000003","""normal""","0.628","0.148","0.654","0.454","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1437121601""","0.001","0.001","0.001","0","0.001"
"21","649","650","129","2","""HK""","false","true","0.652","0.586","""normal""","0.139","0.96","""normal""","0.268","0.532","true","0.308","0.28500000000000003","""normal""","0.628","0.148","0.654","0.454","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1462571333""","0.001","0.001","0.001","0","0.001"
"21","650","650","129","2","""HK""","false","true","0.652","0.586","""normal""","0.139","0.96","""normal""","0.268","0.532","true","0.308","0.28500000000000003","""normal""","0.628","0.148","0.654","0.454","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""870062352""","0.005","0.005","0.005","0","0.005"
"21","651","655","129","2","""HK""","false","true","0.652","0.586","""normal""","0.129","0.96","""normal""","0.268","0.532","true","0.24200000000000002","0.28500000000000003","""normal""","0.628","0.148","0.654","0.449","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""141877093""","0.001","0.001","0.001","0","0.001"
"21","652","655","129","2","""HK""","false","true","0.652","0.586","""normal""","0.129","0.96","""normal""","0.268","0.532","true","0.24200000000000002","0.28500000000000003","""normal""","0.628","0.148","0.654","0.449","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""464698500""","0.036","0.036","0.036","0","0.036"
"21","653","655","129","2","""HK""","false","true","0.652","0.586","""normal""","0.129","0.96","""normal""","0.268","0.532","true","0.24200000000000002","0.28500000000000003","""normal""","0.628","0.148","0.654","0.449","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""989379891""","0.003","0.003","0.003","0","0.003"
"21","654","655","129","2","""HK""","false","true","0.652","0.586","""normal""","0.129","0.96","""normal""","0.268","0.532","true","0.24200000000000002","0.28500000000000003","""normal""","0.628","0.148","0.654","0.449","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1414596243""","0.002","0.002","0.002","0","0.002"
"21","655","655","129","2","""HK""","false","true","0.652","0.586","""normal""","0.129","0.96","""normal""","0.268","0.532","true","0.24200000000000002","0.28500000000000003","""normal""","0.628","0.148","0.654","0.449","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1915587074""","0.017","0.017","0.017","0","0.017"
"21","656","660","129","2","""HK""","false","true","0.652","0.531","""normal""","0.076","0.96","""normal""","0.044","0.532","true","0.24200000000000002","0.246","""normal""","0.628","0.148","0.604","0.449","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""608946661""","0.003","0.003","0.003","0","0.003"
"21","657","660","129","2","""HK""","false","true","0.652","0.531","""normal""","0.076","0.96","""normal""","0.044","0.532","true","0.24200000000000002","0.246","""normal""","0.628","0.148","0.604","0.449","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""205271617""","0.001","0.001","0.001","0","0.001"
"21","658","660","129","2","""HK""","false","true","0.652","0.531","""normal""","0.076","0.96","""normal""","0.044","0.532","true","0.24200000000000002","0.246","""normal""","0.628","0.148","0.604","0.449","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1629099938""","0.007","0.007","0.007","0","0.007"
"21","659","660","129","2","""HK""","false","true","0.652","0.531","""normal""","0.076","0.96","""normal""","0.044","0.532","true","0.24200000000000002","0.246","""normal""","0.628","0.148","0.604","0.449","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""393329419""","0.004","0.004","0.004","0","0.004"
"21","660","660","129","2","""HK""","false","true","0.652","0.531","""normal""","0.076","0.96","""normal""","0.044","0.532","true","0.24200000000000002","0.246","""normal""","0.628","0.148","0.604","0.449","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-2048798560""","0.035","0.035","0.035","0","0.035"
"21","661","665","129","2","""HK""","false","true","0.652","0.586","""normal""","0.129","0.96","""normal""","0.268","0.532","true","0.24200000000000002","0.28500000000000003","""normal""","0.614","0.148","0.654","0.449","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1968471484""","0.008","0.008","0.008","0","0.008"
"21","662","665","129","2","""HK""","false","true","0.652","0.586","""normal""","0.129","0.96","""normal""","0.268","0.532","true","0.24200000000000002","0.28500000000000003","""normal""","0.614","0.148","0.654","0.449","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""363716867""","0.002","0.002","0.002","0","0.002"
"21","663","665","129","2","""HK""","false","true","0.652","0.586","""normal""","0.129","0.96","""normal""","0.268","0.532","true","0.24200000000000002","0.28500000000000003","""normal""","0.614","0.148","0.654","0.449","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-266536605""","0.002","0.002","0.002","0","0.002"
"21","664","665","129","2","""HK""","false","true","0.652","0.586","""normal""","0.129","0.96","""normal""","0.268","0.532","true","0.24200000000000002","0.28500000000000003","""normal""","0.614","0.148","0.654","0.449","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1593989326""","0.021","0.021","0.021","0","0.021"
"21","665","665","129","2","""HK""","false","true","0.652","0.586","""normal""","0.129","0.96","""normal""","0.268","0.532","true","0.24200000000000002","0.28500000000000003","""normal""","0.614","0.148","0.654","0.449","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1427572754""","0.005","0.005","0.005","0","0.005"
"21","666","670","129","2","""HK""","false","true","0.652","0.709","""normal""","0.14100000000000001","0.96","""normal""","0.268","0.532","true","0.24200000000000002","0.371","""normal""","0.628","0.20800000000000002","0.654","0.449","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""923557757""","0.013","0.013","0.013","0","0.013"
"21","667","670","129","2","""HK""","false","true","0.652","0.709","""normal""","0.14100000000000001","0.96","""normal""","0.268","0.532","true","0.24200000000000002","0.371","""normal""","0.628","0.20800000000000002","0.654","0.449","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-383317151""","0.007","0.007","0.007","0","0.007"
"21","668","670","129","2","""HK""","false","true","0.652","0.709","""normal""","0.14100000000000001","0.96","""normal""","0.268","0.532","true","0.24200000000000002","0.371","""normal""","0.628","0.20800000000000002","0.654","0.449","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-593521854""","0.023","0.023","0.023","0","0.023"
"21","669","670","129","2","""HK""","false","true","0.652","0.709","""normal""","0.14100000000000001","0.96","""normal""","0.268","0.532","true","0.24200000000000002","0.371","""normal""","0.628","0.20800000000000002","0.654","0.449","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1807181844""","0.005","0.005","0.005","0","0.005"
"21","670","670","129","2","""HK""","false","true","0.652","0.709","""normal""","0.14100000000000001","0.96","""normal""","0.268","0.532","true","0.24200000000000002","0.371","""normal""","0.628","0.20800000000000002","0.654","0.449","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1382636858""","0.02","0.02","0.02","0","0.02"
"21","671","675","129","2","""HK""","false","true","0.652","0.709","""normal""","0.069","0.96","""normal""","0.34600000000000003","0.532","true","0.24200000000000002","0.371","""normal""","0.628","0.20800000000000002","0.656","0.449","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""303545544""","0.005","0.005","0.005","0","0.005"
"21","672","675","129","2","""HK""","false","true","0.652","0.709","""normal""","0.069","0.96","""normal""","0.34600000000000003","0.532","true","0.24200000000000002","0.371","""normal""","0.628","0.20800000000000002","0.656","0.449","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""2051686386""","0.008","0.008","0.008","0","0.008"
"21","673","675","129","2","""HK""","false","true","0.652","0.709","""normal""","0.069","0.96","""normal""","0.34600000000000003","0.532","true","0.24200000000000002","0.371","""normal""","0.628","0.20800000000000002","0.656","0.449","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-522902766""","0.01","0.01","0.01","0","0.01"
"21","674","675","129","2","""HK""","false","true","0.652","0.709","""normal""","0.069","0.96","""normal""","0.34600000000000003","0.532","true","0.24200000000000002","0.371","""normal""","0.628","0.20800000000000002","0.656","0.449","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""481412226""","0.011","0.011","0.011","0","0.011"
"21","675","675","129","2","""HK""","false","true","0.652","0.709","""normal""","0.069","0.96","""normal""","0.34600000000000003","0.532","true","0.24200000000000002","0.371","""normal""","0.628","0.20800000000000002","0.656","0.449","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1692465824""","0.001","0.001","0.001","0","0.001"
"21","676","680","129","2","""HK""","false","true","0.652","0.7000000000000001","""normal""","0.14100000000000001","0.96","""normal""","0.268","0.532","true","0.23","0.371","""normal""","0.628","0.20800000000000002","0.643","0.449","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""975835582""","0.003","0.003","0.003","0","0.003"
