random-seed,20
conformity-mean,0.2
conformity-sd,0
conformity-distribution,normal
HK-distribution,false
N,101
boundary-mean,0.1
boundary-sd,0.05
boundary-distribution,normal
SPIRO-mean,0.25
SPIRO-sd,0
SPIRO-distribution,normal
Identity-Type,global
Identity-Levels,7
Use_Identity?,true
timeStep, agentID, opinion, previousOpinion, boundary, conformity, SPIRO, groupNumber
3,31,[0.3715552],[0.377944],0.082,0.2,0.25,210
3,4,[0.1614944],[0.158368],0.047,0.2,0.25,210
3,16,[-0.5957216],[-0.589152],0.109,0.2,0.25,209
3,72,[-0.305728],[-0.30316],0.063,0.2,0.25,209
3,85,[0.8762528],[0.9008160000000001],0.134,0.2,0.25,210
3,8,[0.2548976],[0.254872],0.016,0.2,0.25,210
3,40,[-0.7341696],[-0.7317119999999999],0.066,0.2,0.25,209
3,68,[-0.7979152],[-0.8031440000000001],0.095,0.2,0.25,209
3,54,[0.0268768],[-0.0039039999999999977],0.146,0.2,0.25,210
3,51,[0.218288],[0.21436],0.144,0.2,0.25,210
3,29,[-0.5249232],[-0.521904],0.111,0.2,0.25,209
3,20,[-0.7417104],[-0.738888],0.098,0.2,0.25,209
3,98,[-0.64512],[-0.6384],0.12,0.2,0.25,209
3,93,[0.710008],[0.71076],0.037,0.2,0.25,210
3,38,[0.7155919999999999],[0.7452399999999999],0.199,0.2,0.25,210
3,39,[0.291],[0.291],0.003,0.2,0.25,210
3,48,[0.0423376],[0.033672],0.075,0.2,0.25,210
3,34,[0.8436768],[0.844096],0.055,0.2,0.25,210
3,37,[0.49427679999999996],[0.500096],0.086,0.2,0.25,210
3,61,[0.25933439999999996],[0.26116799999999996],0.15,0.2,0.25,210
3,73,[-0.7844336],[-0.801792],0.161,0.2,0.25,209
3,0,[-0.85048],[-0.8646],0.109,0.2,0.25,209
3,24,[0.324464],[0.32508],0.027,0.2,0.25,210
3,57,[0.4444384],[0.454048],0.142,0.2,0.25,210
3,69,[-0.624672],[-0.6228400000000001],0.066,0.2,0.25,209
3,55,[0.0199936],[0.010992000000000002],0.065,0.2,0.25,210
3,14,[-0.7894608],[-0.791576],0.051,0.2,0.25,209
3,88,[0.123064],[0.10508],0.144,0.2,0.25,210
3,7,[-0.730296],[-0.73412],0.125,0.2,0.25,209
3,5,[-0.30665279999999995],[-0.28081599999999995],0.174,0.2,0.25,209
3,56,[0.21713760000000001],[0.213672],0.087,0.2,0.25,210
3,41,[-0.4739808],[-0.47197599999999995],0.128,0.2,0.25,209
3,21,[-0.5023759999999999],[-0.50372],0.106,0.2,0.25,209
