random-seed,1
conformity-mean,0.2
conformity-sd,0
conformity-distribution,normal
HK-distribution,false
N,101
boundary-mean,0.3
boundary-sd,0
boundary-distribution,normal
SPIRO-mean,0.25
SPIRO-sd,0
SPIRO-distribution,normal
Identity-Type,global
Identity-Levels,7
Use_Identity?,true
timeStep, agentID, opinion, previousOpinion, boundary, conformity, SPIRO, groupNumber
3,66,[0.4767728],[0.505216],0.3,0.2,0.25,209
3,23,[0.43939680000000003],[0.458496],0.3,0.2,0.25,209
3,87,[0.44636],[0.4672],0.3,0.2,0.25,209
3,42,[-0.6455936],[-0.668992],0.3,0.2,0.25,209
3,44,[0.3146336],[0.305792],0.3,0.2,0.25,209
3,11,[-0.7103104000000001],[-0.7498880000000001],0.3,0.2,0.25,209
3,92,[-0.5819008],[-0.589376],0.3,0.2,0.25,209
3,58,[-0.6389376],[-0.660672],0.3,0.2,0.25,209
3,53,[-0.5270144],[-0.520768],0.3,0.2,0.25,209
3,22,[0.2420176],[0.23627199999999998],0.3,0.2,0.25,209
3,81,[0.6621552],[0.733944],0.3,0.2,0.25,209
3,18,[0.3948528],[0.402816],0.3,0.2,0.25,209
3,20,[-0.7561728],[-0.8072159999999999],0.3,0.2,0.25,209
3,70,[0.4870128],[0.518016],0.3,0.2,0.25,209
3,47,[0.45250399999999996],[0.47487999999999997],0.3,0.2,0.25,209
3,94,[-0.3381952],[-0.331744],0.3,0.2,0.25,209
3,95,[0.1703328],[0.162416],0.3,0.2,0.25,209
3,32,[0.5376496],[0.5813119999999999],0.3,0.2,0.25,209
3,82,[-0.46728320000000007],[-0.45510400000000006],0.3,0.2,0.25,209
3,67,[0.4701168],[0.496896],0.3,0.2,0.25,209
3,80,[-0.6630016000000001],[-0.690752],0.3,0.2,0.25,209
3,9,[0.46315359999999994],[0.48819199999999996],0.3,0.2,0.25,209
3,50,[0.6983904],[0.775488],0.3,0.2,0.25,209
3,26,[-0.5339776],[-0.529472],0.3,0.2,0.25,209
3,76,[-0.5757568000000001],[-0.5816960000000001],0.3,0.2,0.25,209
3,52,[-0.6530688],[-0.678336],0.3,0.2,0.25,209
3,41,[-0.5614208],[-0.563776],0.3,0.2,0.25,209
3,84,[0.30808],[0.29760000000000003],0.3,0.2,0.25,209
3,100,[-0.6751616],[-0.705952],0.3,0.2,0.25,209
3,39,[-0.493952],[-0.48544],0.3,0.2,0.25,209
3,35,[0.2046416],[0.197552],0.3,0.2,0.25,209
3,72,[0.20587039999999998],[0.199088],0.3,0.2,0.25,209
3,75,[-0.6510208000000001],[-0.675776],0.3,0.2,0.25,209
3,1,[0.3985392],[0.407424],0.3,0.2,0.25,209
3,64,[0.2219344],[0.219168],0.3,0.2,0.25,209
3,71,[-0.42935840000000003],[-0.41644800000000004],0.3,0.2,0.25,209
3,28,[0.2906432],[0.282304],0.3,0.2,0.25,209
3,24,[0.1972688],[0.188336],0.3,0.2,0.25,209
3,31,[-0.7594496],[-0.8113119999999999],0.3,0.2,0.25,209
3,83,[-0.5757568000000001],[-0.5816960000000001],0.3,0.2,0.25,209
4,87,[0.427488],[0.44636],0.3,0.2,0.25,210
