"search-number","evaluation","n-neis*","p-random*","p-speaking-level*","p-speaking-drawn*","boundary*","boundary-drawn*","mode*","tolerance-level*","tolerance-drawn*","conformity-level*","conformity-drawn*","network-change*","cut-links-randomly?*","create-links-randomly?*","min-comm-neis*","dissatisfied_updates_opinion*","id_threshold*","use_identity?*","use_opponents_ratio?*","polarisation-each-n-steps*","polar_repeats*","centroids_change*","centroid_color?*","killing_centroids?*","d_threshold*","esbg_furthest_out*","n-agents*","opinions*","model*","rs*","set-seed?*","x-opinion*","y-opinion*","updating*","record-length*","record?*","max-ticks*","hk-benchmark?*","record-each-n-steps*","avoid-redundancies?*","fitness","num-replicates","best-fitness-so-far","best-fitness-rechecked"
"64","77","18","0.39","0.431","""uniform""","0.31","""uniform""","""openly-listen""","0.9500000000000001","""uniform""","0.6","""uniform""","""link""","false","true","0","0.44","0.33","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.16299999999999998","7","0.638","0.5585"
"64","84","28","0.07","0.9400000000000001","""uniform""","0.4","""uniform""","""vaguely-speak""","0.4","""uniform""","0.92","""uniform""","""link""","false","true","0","0.54","0.43000000000000005","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0","7","0.638","0.5585"
"64","91","30","0.35000000000000003","0.906","""uniform""","0.33","""uniform""","""openly-listen""","0.12","""uniform""","0.21000000000000002","""uniform""","""link""","false","true","0","0.01","0.92","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.5469999999999999","7","0.638","0.5585"
"64","98","61","0.27","0.74","""uniform""","0.14","""uniform""","""openly-listen""","0.74","""uniform""","0.18000000000000002","""uniform""","""link""","false","false","9","0.17","0.42000000000000004","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.524","7","0.638","0.5585"
"64","105","51","0.35000000000000003","0.987","""uniform""","0.23","""uniform""","""vaguely-speak""","0.14","""uniform""","0.25","""uniform""","""link""","false","false","2","0.87","0.67","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.001","7","0.638","0.5585"
"64","112","62","0.4","0.633","""uniform""","0.45","""uniform""","""openly-listen""","0.8200000000000001","""uniform""","0.79","""uniform""","""link""","false","false","10","0.59","0.56","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.659","7","0.659","0.6"
"64","119","42","0.24","0.516","""uniform""","0.05","""uniform""","""vaguely-speak""","0.8","""uniform""","0.31","""uniform""","""link""","false","false","5","0.77","0.73","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.519","7","0.659","0.6"
"64","126","32","0.36","0.61","""uniform""","0.43","""uniform""","""openly-listen""","1.08","""uniform""","0.7000000000000001","""uniform""","""link""","false","true","5","0.46","0.84","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.546","7","0.659","0.6"
"64","133","22","0.12","0.78","""uniform""","0.14","""uniform""","""openly-listen""","1.05","""uniform""","0.52","""uniform""","""link""","false","true","7","0.45","0.39","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.638","7","0.659","0.6"
"64","140","10","0.38","0.848","""uniform""","0.01","""uniform""","""vaguely-speak""","0.3","""uniform""","0.68","""uniform""","""link""","false","false","8","0.2","0.42000000000000004","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.511","7","0.659","0.6"
"64","147","34","0.31","0.522","""uniform""","0.23","""uniform""","""openly-listen""","0.72","""uniform""","0.29000000000000004","""uniform""","""link""","false","true","3","0.6900000000000001","0.6","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.157","7","0.659","0.6"
"64","154","30","0.35000000000000003","1","""uniform""","0.33","""uniform""","""openly-listen""","0.12","""uniform""","0.21000000000000002","""uniform""","""link""","false","true","0","0","0.92","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.513","7","0.659","0.6"
"64","161","51","0.1","0.8360000000000001","""uniform""","0.09999999999999999","""uniform""","""openly-listen""","0.24000000000000002","""uniform""","0.68","""uniform""","""link""","false","false","10","0.9500000000000001","0.22","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.494","7","0.659","0.6"
"64","168","15","0.23","0.24500000000000002","""uniform""","0.37","""uniform""","""vaguely-speak""","1.05","""uniform""","0.91","""uniform""","""link""","false","true","0","0.65","0.83","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.562","7","0.659","0.6"
"64","175","22","0.12","0.78","""uniform""","0.45","""uniform""","""openly-listen""","0.8200000000000001","""uniform""","0.79","""uniform""","""link""","false","false","10","0.59","0.56","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.588","7","0.659","0.6"
"64","182","62","0.4","0.633","""uniform""","0.14","""uniform""","""openly-listen""","1.05","""uniform""","0.52","""uniform""","""link""","false","true","7","0.45","0.39","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.632","7","0.659","0.6"
"64","189","10","0.38","0.848","""uniform""","0.33","""uniform""","""openly-listen""","0.12","""uniform""","0.21000000000000002","""uniform""","""link""","false","true","0","0.01","0.92","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.496","7","0.659","0.6"
"64","196","30","0.35000000000000003","0.906","""uniform""","0.01","""uniform""","""vaguely-speak""","0.3","""uniform""","0.68","""uniform""","""link""","false","false","8","0.2","0.42000000000000004","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.51","7","0.659","0.6"
"64","203","62","0.4","0.633","""uniform""","0.45","""uniform""","""openly-listen""","0.86","""uniform""","0.79","""uniform""","""link""","false","false","10","0.59","0.56","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.491","7","0.659","0.6"
"64","210","51","0.1","0.8360000000000001","""uniform""","0.09999999999999999","""uniform""","""openly-listen""","0.24000000000000002","""uniform""","0.68","""uniform""","""link""","false","false","8","0.9500000000000001","0.22","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.563","7","0.659","0.6"
"64","217","61","0.27","0.74","""uniform""","0.14","""uniform""","""openly-listen""","0.74","""uniform""","0.18000000000000002","""uniform""","""link""","false","false","9","0.08","0.42000000000000004","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.575","7","0.659","0.6"
"64","224","55","0.27","0.74","""uniform""","0.14","""uniform""","""openly-listen""","0.74","""uniform""","0.18000000000000002","""uniform""","""link""","false","false","9","0.17","0.42000000000000004","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.5389999999999999","7","0.659","0.6"
"64","231","22","0.12","0.78","""uniform""","0.14","""uniform""","""openly-listen""","1.05","""uniform""","0.52","""uniform""","""link""","false","true","7","0.45","0.39","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.237","7","0.659","0.6"
"64","238","62","0.4","0.633","""uniform""","0.44","""uniform""","""openly-listen""","0.8200000000000001","""uniform""","0.79","""uniform""","""link""","false","true","10","0.59","0.56","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.674","7","0.674","0.64"
"64","245","62","0.4","0.633","""uniform""","0.14","""uniform""","""openly-listen""","1.05","""uniform""","0.52","""uniform""","""link""","false","false","9","0.59","0.56","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.578","7","0.674","0.64"
"64","252","62","0.4","0.633","""uniform""","0.45","""uniform""","""openly-listen""","0.8200000000000001","""uniform""","0.79","""uniform""","""link""","false","true","7","0.45","0.39","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.099","7","0.674","0.64"
"64","259","22","0.12","0.78","""uniform""","0.45","""uniform""","""openly-listen""","0.8200000000000001","""uniform""","0.79","""uniform""","""link""","false","false","10","0.59","0.61","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.602","7","0.674","0.64"
"64","266","51","0.1","0.8360000000000001","""uniform""","0.09999999999999999","""uniform""","""openly-listen""","0.24000000000000002","""uniform""","0.68","""uniform""","""link""","false","false","5","0.07","0.73","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.507","7","0.674","0.64"
"64","273","42","0.27","1","""uniform""","0.11","""uniform""","""vaguely-speak""","0.7000000000000001","""uniform""","0.15000000000000002","""uniform""","""link""","false","false","8","0.9500000000000001","0.22","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.488","7","0.674","0.64"
"64","280","51","0.1","0.8360000000000001","""uniform""","0.09999999999999999","""uniform""","""openly-listen""","0.24000000000000002","""uniform""","0.68","""uniform""","""link""","false","false","8","0.59","0.56","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.565","7","0.674","0.64"
"64","287","64","0.4","0.633","""uniform""","0.45","""uniform""","""openly-listen""","0.8200000000000001","""uniform""","0.79","""uniform""","""link""","false","false","10","0.9500000000000001","0.22","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.10099999999999999","7","0.674","0.64"
"64","294","32","0.36","0.61","""uniform""","0.48000000000000004","""uniform""","""openly-listen""","0.9600000000000001","""uniform""","0.7000000000000001","""uniform""","""link""","false","true","5","0.46","0.84","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.6639999999999999","7","0.674","0.64"
"64","301","22","0.12","0.78","""uniform""","0.44","""uniform""","""openly-listen""","0.8200000000000001","""uniform""","0.79","""uniform""","""link""","false","true","10","0.59","0.56","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.185","7","0.674","0.64"
"64","308","62","0.4","0.633","""uniform""","0.46","""uniform""","""openly-listen""","0.8200000000000001","""uniform""","0.79","""uniform""","""link""","false","true","10","0.59","0.56","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.5780000000000001","7","0.674","0.64"
"64","315","62","0.4","0.633","""uniform""","0.39","""uniform""","""openly-listen""","0.8200000000000001","""uniform""","0.79","""uniform""","""link""","false","false","10","0.59","0.56","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.5589999999999999","7","0.674","0.64"
"64","322","42","0.27","1","""uniform""","0.11","""uniform""","""vaguely-speak""","0.7000000000000001","""uniform""","0.15000000000000002","""uniform""","""link""","false","false","10","0.59","0.56","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.499","7","0.674","0.64"
"64","329","62","0.4","0.633","""uniform""","0.45","""uniform""","""openly-listen""","0.8200000000000001","""uniform""","0.79","""uniform""","""link""","false","false","5","0.07","0.73","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.15200000000000002","7","0.674","0.64"
"64","336","32","0.36","0.61","""uniform""","0.38","""uniform""","""openly-listen""","0.9600000000000001","""uniform""","0.7000000000000001","""uniform""","""link""","false","true","5","0.46","0.84","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.5569999999999999","7","0.674","0.64"
"64","343","22","0.12","0.6930000000000001","""uniform""","0.14","""uniform""","""openly-listen""","1.05","""uniform""","0.52","""uniform""","""link""","false","false","7","0.45","0.39","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.44099999999999995","7","0.674","0.64"
"64","350","42","0.27","1","""uniform""","0.11","""uniform""","""openly-listen""","0.7000000000000001","""uniform""","0.15000000000000002","""uniform""","""link""","false","false","5","0.07","0.82","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.542","7","0.674","0.64"
"64","357","32","0.36","0.61","""uniform""","0.48000000000000004","""uniform""","""openly-listen""","0.9600000000000001","""uniform""","0.7000000000000001","""uniform""","""link""","false","true","7","0.45","0.39","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.087","7","0.674","0.64"
"64","364","18","0.12","0.78","""uniform""","0.14","""uniform""","""openly-listen""","1.05","""uniform""","0.52","""uniform""","""link""","false","true","5","0.5","0.84","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.592","7","0.674","0.64"
"64","371","51","0.1","0.8360000000000001","""uniform""","0.09999999999999999","""uniform""","""openly-listen""","0.24000000000000002","""uniform""","0.68","""uniform""","""link""","false","false","8","0.59","0.56","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.6","7","0.674","0.64"
"65","7","11","0.35000000000000003","0.934","""uniform""","0.16","""uniform""","""vaguely-speak""","0.08","""uniform""","0.97","""uniform""","""link""","false","true","3","0.21","0.61","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.001","7","0.001","5.0E-4"
"65","14","9","0.46","0.157","""uniform""","0.49","""uniform""","""openly-listen""","0.51","""uniform""","0.8300000000000001","""uniform""","""link""","false","true","8","0.12","0.95","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.08199999999999999","7","0.08199999999999999","0.08449999999999999"
"65","21","58","0.38","0.232","""uniform""","0.31","""uniform""","""openly-listen""","0.37","""uniform""","0.99","""uniform""","""link""","false","true","7","0.56","0.38","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.182","7","0.182","0.1545"
"65","28","59","0.23","0.233","""uniform""","0.14","""uniform""","""openly-listen""","1.03","""uniform""","0.03","""uniform""","""link""","false","false","8","0.26","0.53","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.29200000000000004","7","0.29200000000000004","0.345"
"65","35","3","0.16","0.877","""uniform""","0.03","""uniform""","""openly-listen""","0.29000000000000004","""uniform""","0.4","""uniform""","""link""","false","true","5","0.51","0.7","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.514","7","0.514","0.519"
"65","42","6","0.3","0.14400000000000002","""uniform""","0.060000000000000005","""uniform""","""vaguely-speak""","0.23","""uniform""","0.68","""uniform""","""link""","false","false","2","0.53","0.8099999999999999","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.509","7","0.514","0.519"
"65","49","35","0.34","0.764","""uniform""","0.02","""uniform""","""vaguely-speak""","0.62","""uniform""","0.060000000000000005","""uniform""","""link""","false","false","5","0.35000000000000003","0.16","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.513","7","0.514","0.519"
"65","56","49","0.24","0.975","""uniform""","0.01","""uniform""","""openly-listen""","0.5","""uniform""","0.08","""uniform""","""link""","false","true","2","0.61","0.61","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.519","7","0.519","0.5145"
"65","63","17","0","0.777","""uniform""","0.16","""uniform""","""vaguely-speak""","0.14","""uniform""","0.31","""uniform""","""link""","false","true","9","0.38","0.66","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.568","7","0.568","0.5445"
"65","70","30","0.27","0.09","""uniform""","0.42000000000000004","""uniform""","""vaguely-speak""","0.65","""uniform""","0.55","""uniform""","""link""","false","true","8","0.55","0.28","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0","7","0.568","0.5445"
"65","77","14","0.38","0.277","""uniform""","0.01","""uniform""","""vaguely-speak""","0.060000000000000005","""uniform""","0.77","""uniform""","""link""","false","true","8","0.25","0.29000000000000004","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.528","7","0.568","0.5445"
"65","84","50","0.25","0.7000000000000001","""uniform""","0.21000000000000002","""uniform""","""vaguely-speak""","0.81","""uniform""","0.52","""uniform""","""link""","false","true","10","0.04","0.94","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0","7","0.568","0.5445"
"65","91","4","0.13","0.973","""uniform""","0.25","""uniform""","""openly-listen""","0.11","""uniform""","0.08","""uniform""","""link""","false","false","10","0.77","0.48","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.357","7","0.568","0.5445"
"65","98","10","0.11","0.756","""uniform""","0.13","""uniform""","""vaguely-speak""","0.19","""uniform""","0.33","""uniform""","""link""","false","true","0","0.34","0.28","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.39199999999999996","7","0.568","0.5445"
"65","105","21","0.07","0.079","""uniform""","0.34","""uniform""","""openly-listen""","0.91","""uniform""","0.24000000000000002","""uniform""","""link""","false","false","5","0.37","0.35","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.156","7","0.568","0.5445"
"65","112","6","0.1","0.934","""uniform""","0.15000000000000002","""uniform""","""openly-listen""","0.74","""uniform""","0.64","""uniform""","""link""","false","false","1","0.25","0.15000000000000002","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.335","7","0.568","0.5445"
"65","119","49","0.2","0.222","""uniform""","0.3","""uniform""","""vaguely-speak""","0.91","""uniform""","0.8200000000000001","""uniform""","""link""","false","true","1","0.2","0.37","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0","7","0.568","0.5445"
"65","126","6","0.04","0.659","""uniform""","0.24000000000000002","""uniform""","""openly-listen""","0.41000000000000003","""uniform""","0.32","""uniform""","""link""","false","true","3","0.62","0.58","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.095","7","0.568","0.5445"
"65","133","26","0.22","0.893","""uniform""","0.23","""uniform""","""vaguely-speak""","1.07","""uniform""","0.31","""uniform""","""link""","false","false","0","0.58","0.79","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.613","7","0.613","0.563"
"65","140","28","0.25","0.786","""uniform""","0.37","""uniform""","""vaguely-speak""","0.9400000000000001","""uniform""","0.08","""uniform""","""link""","false","true","1","0.8","0.73","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.571","7","0.613","0.563"
"65","147","6","0.37","0.017","""uniform""","0.27","""uniform""","""openly-listen""","0.8","""uniform""","0.2","""uniform""","""link""","false","false","5","0.88","0.5","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.55","7","0.613","0.563"
"65","154","6","0.37","0.017","""uniform""","0.27","""uniform""","""openly-listen""","0.8","""uniform""","0.08","""uniform""","""link""","false","true","1","0.8","0.73","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.529","7","0.613","0.563"
"65","161","28","0.25","0.786","""uniform""","0.37","""uniform""","""vaguely-speak""","0.9400000000000001","""uniform""","0.2","""uniform""","""link""","false","false","5","0.88","0.5","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.001","7","0.613","0.563"
"65","168","49","0.24","0.975","""uniform""","0.01","""uniform""","""openly-listen""","0.5","""uniform""","0.08","""uniform""","""link""","false","true","1","0.61","0.61","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.511","7","0.613","0.563"
"65","175","10","0.11","0.756","""uniform""","0.13","""uniform""","""vaguely-speak""","0.19","""uniform""","0.33","""uniform""","""link""","false","true","0","0.34","0.28","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.528","7","0.613","0.563"
"65","182","14","0.38","0.277","""uniform""","0.01","""uniform""","""openly-listen""","0.060000000000000005","""uniform""","0.77","""uniform""","""link""","false","true","8","0.25","0.29000000000000004","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.505","7","0.613","0.563"
"65","189","17","0","0.777","""uniform""","0.16","""uniform""","""vaguely-speak""","0.14","""uniform""","0.31","""uniform""","""link""","false","true","9","0.25","0.15000000000000002","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.01","7","0.613","0.563"
"65","196","6","0.1","0.934","""uniform""","0.15000000000000002","""uniform""","""openly-listen""","0.74","""uniform""","0.64","""uniform""","""link""","false","false","1","0.38","0.51","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.679","7","0.679","0.525"
"65","203","26","0.22","0.893","""uniform""","0.23","""uniform""","""vaguely-speak""","0.92","""uniform""","0.31","""uniform""","""link""","false","true","0","0.58","0.84","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.5900000000000001","7","0.679","0.525"
"65","210","14","0.38","0.277","""uniform""","0.16","""uniform""","""vaguely-speak""","0.14","""uniform""","0.31","""uniform""","""link""","false","true","9","0.38","0.66","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.622","7","0.679","0.525"
"65","217","19","0","0.777","""uniform""","0.01","""uniform""","""vaguely-speak""","0.060000000000000005","""uniform""","0.77","""uniform""","""link""","false","true","8","0.25","0.29000000000000004","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.5229999999999999","7","0.679","0.525"
"65","224","17","0","0.777","""uniform""","0.25","""uniform""","""vaguely-speak""","0.14","""uniform""","0.31","""uniform""","""link""","false","false","9","0.38","0.66","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.585","7","0.679","0.525"
"65","231","24","0.25","0.786","""uniform""","0.15000000000000002","""uniform""","""openly-listen""","0.74","""uniform""","0.64","""uniform""","""link""","false","false","1","0.38","0.51","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.621","7","0.679","0.525"
"65","238","6","0.1","0.934","""uniform""","0.37","""uniform""","""vaguely-speak""","0.9400000000000001","""uniform""","0.08","""uniform""","""link""","false","true","1","0.8","0.73","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.565","7","0.679","0.525"
"65","245","17","0","0.777","""uniform""","0.16","""uniform""","""openly-listen""","0.14","""uniform""","0.31","""uniform""","""link""","false","true","9","0.38","0.66","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.53","7","0.679","0.525"
"65","252","26","0.22","0.893","""uniform""","0.22","""uniform""","""vaguely-speak""","1.07","""uniform""","0.31","""uniform""","""link""","false","false","0","0.58","0.79","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.5680000000000001","7","0.679","0.525"
"65","259","26","0.22","0.893","""uniform""","0.23","""uniform""","""vaguely-speak""","0.92","""uniform""","0.26","""uniform""","""link""","false","true","0","0.67","0.84","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.535","7","0.679","0.525"
"65","266","17","0","0.777","""uniform""","0.16","""uniform""","""vaguely-speak""","0.14","""uniform""","0.31","""uniform""","""link""","false","true","8","0.38","0.66","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.538","7","0.679","0.525"
"65","273","26","0.26","0.893","""uniform""","0.23","""uniform""","""vaguely-speak""","0.92","""uniform""","0.31","""uniform""","""link""","false","true","0","0.58","0.84","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.58","7","0.679","0.525"
"65","280","14","0.42","0.277","""uniform""","0.16","""uniform""","""vaguely-speak""","0.14","""uniform""","0.31","""uniform""","""link""","false","true","9","0.38","0.62","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.5780000000000001","7","0.679","0.525"
"65","287","26","0.22","0.893","""uniform""","0.23","""uniform""","""vaguely-speak""","1.07","""uniform""","0.31","""uniform""","""link""","false","false","0","0.58","0.82","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.575","7","0.679","0.525"
"65","294","6","0.1","0.934","""uniform""","0.15000000000000002","""uniform""","""openly-listen""","0.74","""uniform""","0.64","""uniform""","""link""","false","true","1","0.38","0.51","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.479","7","0.679","0.525"
"65","301","17","0","0.777","""uniform""","0.25","""uniform""","""vaguely-speak""","0.14","""uniform""","0.31","""uniform""","""link""","false","false","9","0.38","0.66","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.128","7","0.679","0.525"
