"BehaviorSpace results (NetLogo 6.2.2)"
"groupFormation_identity.nlogo"
"regularExperiment"
"03/02/2022 21:29:51:774 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","cut-links-randomly?","record?","opinions","updating","set-seed?","boundary","polar_repeats","Y-opinion","draw_id_threshold","model","max-ticks","Centroids_change","boundary-drawn","p-random","tolerance-drawn","p-speaking-drawn","n-neis","use_opponents_ratio?","polarisation-each-n-steps","mode","d_threshold","record-each-n-steps","ESBG_furthest_out","identity_levels","record-length","id_threshold","network-change","tolerance-level","p-speaking-level","centroid_color?","use_identity?","conformity-drawn","N_centroids","RS","dissatisfied_updates_opinion","create-links-randomly?","killing_centroids?","N-agents","construct-name?","avoid-redundancies?","HK-benchmark?","min-comm-neis","conformity-level","threshold_drawn","identity_type","X-opinion","[step]","betweenness_start","eigenvector_start","clustering_start","mean_path_start","normalized_polarization_start","ESBSG_polarization_start","mean_op1_start","mean_op2_start","sd_op1_start","sd_op2_start","median_op1_start","median_op2_start","lower_op1_start","lower_op2_start","upper_op1_start","upper_op2_start","betweenness_final","eigenvector_final","clustering_final","mean_path_final","normalized_polarization_final","ESBSG_polarization_final","mean_op1_final","mean_op2_final","sd_op1_final","sd_op2_final","median_op1_final","median_op2_final","lower_op1_final","lower_op2_final","upper_op1_final","upper_op2_final"
"198","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.65","true","true","uniform","2","6","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","1000","0","1","1","1","0.335","0.173","-0.059914728682170515","-0.018015503875969015","0.5476996501135418","0.5661847780387176","-0.126","-0.076","-0.5195000000000001","-0.504","0.3655","0.4495","0","1","1","1","0.147","0.065","0.024136419821196842","-0.20643140166950075","0.30402163554877193","0.3005020522426521","0.013749236410235567","-0.2598096574676008","-6.126976197198099E-4","-0.296752569311729","0.023489696802798332","-0.21484424631339777"
"199","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.65","true","true","uniform","2","7","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","1000","0","1","1","1","0.321","0.151","-0.042767441860465126","-0.05565116279069768","0.5768553018254976","0.532898378726581","-0.023","-0.024","-0.6134999999999999","-0.522","0.4495","0.2845","0","1","1","1","0.095","0.041","0.17733223995316483","-0.14091175593602598","0.3009289610814827","0.2329472515083165","0.24662413803943825","-0.14937425678909516","0.22089166011972494","-0.15770506945010598","0.2637712156857729","-0.13944570835579997"
"200","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.65","true","true","uniform","2","7","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","1000","0","1","1","1","0.321","0.151","-0.042767441860465126","-0.05565116279069768","0.5768553018254976","0.532898378726581","-0.023","-0.024","-0.6134999999999999","-0.522","0.4495","0.2845","0","1","1","1","0.089","0.021","0.17852714531295807","-0.13094681082261256","0.30311562768255856","0.2133432977601007","0.26193732470582276","-0.13280207421174706","0.2228549706987228","-0.14076898750257802","0.26617416848305797","-0.12390869174200958"
"201","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.65","true","true","uniform","2","7","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","1000","0","1","1","1","0.321","0.151","-0.042767441860465126","-0.05565116279069768","0.5768553018254976","0.532898378726581","-0.023","-0.024","-0.6134999999999999","-0.522","0.4495","0.2845","0","1","1","1","0","0.002","0.2001740440504057","-0.14742461716350683","0.1603329967952361","0.16470107240525708","0.21436956021667836","-0.1556610845156432","0.20862597960730714","-0.16059591293873368","0.21616231475968806","-0.1528131968312258"
"202","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.65","true","true","uniform","2","8","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","1000","0","1","1","1","0.336","0.165","-0.015317829457364355","0.020155038759689915","0.5593568849650032","0.5836500509939099","0.014","-0.041","-0.531","-0.463","0.4125","0.544","0","1","1","1","0.108","0.032","0.15203516525378874","0.1978899849566556","0.29376859360103075","0.2828948460625337","0.2262882414121394","0.22735426749272164","0.22231547277841895","0.22233678464919707","0.22832358018271925","0.22941931242130628"
"203","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.65","true","true","uniform","2","8","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","1000","0","1","1","1","0.336","0.165","-0.015317829457364355","0.020155038759689915","0.5593568849650032","0.5836500509939099","0.014","-0.041","-0.531","-0.463","0.4125","0.544","0","1","1","1","0.082","0.026","0.11644135031865281","0.2552989642921294","0.266958366710498","0.28639971507747986","0.170756011742855","0.29706434425093614","0.1664717768404508","0.2944424141043925","0.1741258738421711","0.30010623815990634"
"204","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.65","true","true","uniform","2","8","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","1000","0","1","1","1","0.336","0.165","-0.015317829457364355","0.020155038759689915","0.5593568849650032","0.5836500509939099","0.014","-0.041","-0.531","-0.463","0.4125","0.544","0","1","1","1","0.088","0.029","0.2913674924133642","-0.19752111755188292","0.29727521704276677","0.26974277670279706","0.36661227824950143","-0.2094017845283673","0.35413075435401403","-0.21663059306958088","0.3719129811656733","-0.20198830719776556"
"205","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.65","true","true","uniform","2","9","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","1000","0","1","1","1","0.362","0.163","-0.015209302325581393","0.026023255813953483","0.5657933820422352","0.6203196059431314","0.011","0.063","-0.512","-0.5615","0.435","0.586","0","1","1","1","0.1","0.024","0.2976923077330564","-0.22216273210020096","0.2725129594830386","0.2587979659040189","0.3351982162269825","-0.27193691768101647","0.32903066626485045","-0.27850721793864364","0.3449843680207077","-0.2666001217253432"
"206","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.65","true","true","uniform","2","9","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","1000","0","1","1","1","0.362","0.163","-0.015209302325581393","0.026023255813953483","0.5657933820422352","0.6203196059431314","0.011","0.063","-0.512","-0.5615","0.435","0.586","0","1","1","1","0.069","0.017","0.4439891070113361","-0.26020061882439155","0.2511887000954313","0.18288182414174514","0.473238670611801","-0.27861174639517344","0.45887146048340965","-0.28288584804164163","0.48977442372169755","-0.27605171586270694"
"207","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.65","true","true","uniform","2","9","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","1000","0","1","1","1","0.362","0.163","-0.015209302325581393","0.026023255813953483","0.5657933820422352","0.6203196059431314","0.011","0.063","-0.512","-0.5615","0.435","0.586","0","1","1","1","0.055","0.027","0.25655549258906424","-0.4915612622541626","0.25920888550976895","0.2606140525016529","0.2811819692877492","-0.5457870460144231","0.27437863990757083","-0.5521190613169427","0.28555614863155715","-0.5399341023233136"
"208","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.65","true","true","uniform","2","10","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","1000","0","1","1","1","0.336","0.174","0.058069767441860445","0.00601550387596899","0.58516207939081","0.5572665428300464","0.045","0.027","-0.431","-0.439","0.5794999999999999","0.4395","0","1","1","1","0.1","0.038","0.3213761699004781","0.001441352990449695","0.21775833679453158","0.24736789398550332","0.3441407323707411","0.00935800678020879","0.33563945329488076","-7.70081262032386E-4","0.359070455886206","0.01900336448304472"
"209","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.65","true","true","uniform","2","10","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","1000","0","1","1","1","0.336","0.174","0.058069767441860445","0.00601550387596899","0.58516207939081","0.5572665428300464","0.045","0.027","-0.431","-0.439","0.5794999999999999","0.4395","0","1","1","1","0.102","0.032","0.160679448846376","-0.12981442976949303","0.20955747543864747","0.2672645250319565","0.16024779806899958","-0.16475495120067019","0.15548666708625103","-0.17866717008862404","0.17099941107358868","-0.14342074819794415"
"210","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.65","true","true","uniform","2","10","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","1000","0","1","1","1","0.336","0.174","0.058069767441860445","0.00601550387596899","0.58516207939081","0.5572665428300464","0.045","0.027","-0.431","-0.439","0.5794999999999999","0.4395","0","1","1","1","0.105","0.05","0.37616577050955136","-0.04609136048562784","0.2978669715778587","0.2585102794915434","0.43945018975152933","-0.038312957603694034","0.412648064555682","-0.051199942284689465","0.47187833523887585","-0.007634057593304997"
"211","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.65","true","true","uniform","2","11","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","1000","0","1","1","1","0.333","0.16","0.030193798449612383","-0.10219379844961236","0.5909659343703664","0.556133387741862","0.097","-0.071","-0.5375000000000001","-0.5854999999999999","0.4975","0.324","0","1","1","1","0.095","0.035","-0.2985732369479358","0.07392719893156058","0.30994308889192673","0.20064271582040852","-0.3661361771338475","0.06071942897618059","-0.3819250475589715","0.05569174448777707","-0.34714380017067203","0.0670316845601662"
"212","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.65","true","true","uniform","2","11","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","1000","0","1","1","1","0.333","0.16","0.030193798449612383","-0.10219379844961236","0.5909659343703664","0.556133387741862","0.097","-0.071","-0.5375000000000001","-0.5854999999999999","0.4975","0.324","0","1","1","1","0.114","0.046","0.22086179873017187","0.19233672246537878","0.31436138114398826","0.20150467121508053","0.292501959575271","0.19795543979436864","0.2300439983239118","0.19300619430945054","0.3099305295576884","0.20356316208240333"
"214","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.65","true","true","uniform","2","12","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","1000","0","1","1","1","0.332","0.184","0.02548062015503875","-0.035581395348837204","0.5197248986960433","0.5821379064716218","0.119","-0.109","-0.387","-0.4955","0.4095","0.46199999999999997","0","1","1","1","0.114","0.032","-0.050665082132098097","0.3321984687056726","0.2692724025451653","0.2792369747128979","-0.052239810634746815","0.3845960359070623","-0.06490669370209882","0.3706909607629582","-0.033495622679332315","0.40330935110187616"
"213","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.65","true","true","uniform","2","11","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","1000","0","1","1","1","0.333","0.16","0.030193798449612383","-0.10219379844961236","0.5909659343703664","0.556133387741862","0.097","-0.071","-0.5375000000000001","-0.5854999999999999","0.4975","0.324","0","1","1","1","0.079","0.041","0.05667937289535894","0.14588002968545624","0.26219084894153033","0.2149009602809804","0.09744635262762788","0.16351468235681405","0.04889340058205851","0.14177149353205368","0.11038192219796239","0.16748777677020182"
"215","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.65","true","true","uniform","2","12","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","1000","0","1","1","1","0.332","0.184","0.02548062015503875","-0.035581395348837204","0.5197248986960433","0.5821379064716218","0.119","-0.109","-0.387","-0.4955","0.4095","0.46199999999999997","0","1","1","1","0.115","0.035","0.056323096171244535","0.18456680116912072","0.25601014876033695","0.25365434515285434","0.07402699911879146","0.21383957933200184","0.04700132415109369","0.18428334564925286","0.09279203346665002","0.22638736932637815"
"216","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.65","true","true","uniform","2","12","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","1000","0","1","1","1","0.332","0.184","0.02548062015503875","-0.035581395348837204","0.5197248986960433","0.5821379064716218","0.119","-0.109","-0.387","-0.4955","0.4095","0.46199999999999997","0","1","1","1","0.106","0.041","-0.08081460397387995","0.34736557710024746","0.2668486836759164","0.27070529668074","-0.08484588216653997","0.393396561645777","-0.10117619452733237","0.3852638184480359","-0.06351337563974141","0.40696257867542257"
"217","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.65","true","true","uniform","2","13","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","1000","0","1","1","1","0.331","0.173","-0.0637751937984496","0.007798449612403106","0.5583733383721369","0.5680049705417","-0.107","0.002","-0.5","-0.5035000000000001","0.41100000000000003","0.4465","0","1","1","1","0.325","0.344","-0.10775358758999508","0.32152531520329797","0.5600524720211754","0.35494425904983873","-0.3827726232153646","0.564217303023225","-0.6340095218581203","0.044264810890160586","0.46059067895773764","0.5825088673640499"
"218","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.65","true","true","uniform","2","13","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","1000","0","1","1","1","0.331","0.173","-0.0637751937984496","0.007798449612403106","0.5583733383721369","0.5680049705417","-0.107","0.002","-0.5","-0.5035000000000001","0.41100000000000003","0.4465","0","1","1","1","0.392","0.467","-0.12476388893940096","0.1865408666798805","0.5696928794528385","0.5275036846070991","-0.47436598408012176","0.6084942190389785","-0.6486776558673282","-0.3559311980498726","0.4627435953907799","0.6578083224066066"
"219","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.65","true","true","uniform","2","13","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","1000","0","1","1","1","0.331","0.173","-0.0637751937984496","0.007798449612403106","0.5583733383721369","0.5680049705417","-0.107","0.002","-0.5","-0.5035000000000001","0.41100000000000003","0.4465","0","1","1","1","0.302","0.334","0.2454033723348631","0.12727195671615446","0.41714914094327554","0.485759626107424","0.034","0.330029568","-0.013827711507024002","-0.3384566597614157","0.6238880855747537","0.5582323263391362"
"220","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.65","true","true","uniform","2","14","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","1000","0","1","1","1","0.326","0.164","-0.021596899224806197","-0.034488372093023245","0.5471703276771412","0.5831579990164419","-0.07","-0.024","-0.491","-0.528","0.378","0.469","0","1","1","1","0.35","0.35","-0.10375332989956977","-0.2845981851945794","0.4611198005836877","0.283116790089085","0.194","-0.5144851399867447","-0.549935349674087","-0.5280283307002566","0.33428787169182095","-0.028049849775249797"
"221","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.65","true","true","uniform","2","14","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","1000","0","1","1","1","0.326","0.164","-0.021596899224806197","-0.034488372093023245","0.5471703276771412","0.5831579990164419","-0.07","-0.024","-0.491","-0.528","0.378","0.469","0","1","1","1","0.321","0.315","0.15136370129771057","-0.10982177790983016","0.19694737811902285","0.4862737766559653","0.16532061599076195","-0.513","0.1602333696036222","-0.5693533507534745","0.1706466623376226","0.3688992539634678"
"222","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.65","true","true","uniform","2","14","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","1000","0","1","1","1","0.326","0.164","-0.021596899224806197","-0.034488372093023245","0.5471703276771412","0.5831579990164419","-0.07","-0.024","-0.491","-0.528","0.378","0.469","0","1","1","1","0.022","0.007","0.06930595505394137","-0.3913606130721567","0.17622169828097434","0.14988436802559774","0.08619525653047531","-0.40195573521404143","0.08105338211289123","-0.40440303981919545","0.0898461321283629","-0.39847126158602997"
"223","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.65","true","true","uniform","2","15","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","1000","0","1","1","1","0.36","0.165","0.03493798449612402","0.047015503875968985","0.5777277250132895","0.5871596086310366","0.101","0.045","-0.499","-0.463","0.512","0.5734999999999999","0","1","1","1","0.112","0.041","-0.14525623943249136","-0.4098595652333063","0.2926950328375494","0.2944233490477058","-0.1744046200707497","-0.48260500743223994","-0.20024856077343775","-0.48830894065021796","-0.15980594158322448","-0.4778446129926388"
"224","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.65","true","true","uniform","2","15","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","1000","0","1","1","1","0.36","0.165","0.03493798449612402","0.047015503875968985","0.5777277250132895","0.5871596086310366","0.101","0.045","-0.499","-0.463","0.512","0.5734999999999999","0","1","1","1","0.091","0.041","0.2691100886754396","-0.17875034193301426","0.30733372922594193","0.2504574206415833","0.32594799117660817","-0.19568095083926185","0.32161511837973455","-0.20298699715112184","0.3373057818422025","-0.17750900425897123"
"225","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.65","true","true","uniform","2","15","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","1000","0","1","1","1","0.36","0.165","0.03493798449612402","0.047015503875968985","0.5777277250132895","0.5871596086310366","0.101","0.045","-0.499","-0.463","0.512","0.5734999999999999","0","1","1","1","0.192","0.074","0.1033616982257057","0.17837010722009228","0.382933983763259","0.3340313733131727","0.21475921206631074","0.29771898036192157","0.20201990781242601","0.2865660823202423","0.22760284735757613","0.3065384836494939"
"226","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.65","true","true","uniform","2","16","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","1000","0","1","1","1","0.331","0.183","-0.10285271317829459","0.039984496124031016","0.5811085728584742","0.5252916152079261","-0.145","0.098","-0.6395","-0.4205","0.3425","0.4675","0","1","1","1","0.074","0.013","-0.07159832788045367","-0.3349482071242295","0.2630102140183605","0.22443361374607043","-0.08510624607953897","-0.38175526392665443","-0.10203151319326359","-0.3851980212130451","-0.07324068654051333","-0.37808857922913236"
"228","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.65","true","true","uniform","2","16","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","1000","0","1","1","1","0.331","0.183","-0.10285271317829459","0.039984496124031016","0.5811085728584742","0.5252916152079261","-0.145","0.098","-0.6395","-0.4205","0.3425","0.4675","0","1","1","1","0.121","0.034","-0.38982970420523716","-0.1497927412090863","0.3378262339182411","0.23353220142932005","-0.48203834043757865","-0.18606673262910697","-0.4846897421402165","-0.19189281437700928","-0.47004562672819983","-0.17864712016817152"
"227","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.65","true","true","uniform","2","16","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","1000","0","1","1","1","0.331","0.183","-0.10285271317829459","0.039984496124031016","0.5811085728584742","0.5252916152079261","-0.145","0.098","-0.6395","-0.4205","0.3425","0.4675","0","1","1","1","0.081","0.025","-0.22137178112428774","-0.41406189409611127","0.28058510610866094","0.2366550579763724","-0.2621197992653571","-0.46800164355866064","-0.2701934598552421","-0.47059106704015213","-0.2558161233469962","-0.4659653000732762"
"229","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.65","true","true","uniform","2","17","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","1000","0","1","1","1","0.325","0.183","0.04475968992248061","-0.02240310077519381","0.5723584537791006","0.5302841148764595","0.015","-0.05","-0.4115","-0.482","0.5345","0.351","0","1","1","1","0.111","0.049","0.3897598261424247","-0.289118341286706","0.27222159604862944","0.27334572079066916","0.46076586356404775","-0.36822261363744635","0.45174906577358276","-0.37525096062140795","0.4658703334826346","-0.3251438934478973"
"230","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.65","true","true","uniform","2","17","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","1000","0","1","1","1","0.325","0.183","0.04475968992248061","-0.02240310077519381","0.5723584537791006","0.5302841148764595","0.015","-0.05","-0.4115","-0.482","0.5345","0.351","0","1","1","1","0.116","0.048","0.36023559391656573","-0.32629312912571695","0.2422521988817933","0.32350141479635514","0.4205906869027065","-0.42529704355304343","0.4149638879041042","-0.43250783663674364","0.4263012954176615","-0.39718016037165693"
"231","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.65","true","true","uniform","2","17","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","1000","0","1","1","1","0.325","0.183","0.04475968992248061","-0.02240310077519381","0.5723584537791006","0.5302841148764595","0.015","-0.05","-0.4115","-0.482","0.5345","0.351","0","1","1","1","0.098","0.021","0.29017823044012664","-0.08891019597888747","0.2715353580933878","0.2484161587637392","0.354729874090858","-0.11757202256264088","0.35000200212456467","-0.1543871179087786","0.358523513988943","-0.10641056135162569"
"232","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.65","true","true","uniform","2","18","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","1000","0","1","1","1","0.335","0.168","-0.0017751937984496118","0.013294573643410872","0.5887794477814633","0.5555251654276785","-0.015","0.074","-0.4275","-0.521","0.5105","0.4985","0","1","1","1","0.076","0.03","-0.189727201300449","-0.441176189419846","0.26245430982436635","0.3001591931310699","-0.2094805556568138","-0.5125909022319449","-0.2224261661932851","-0.5236657068926334","-0.1981756268614124","-0.5008817038725406"
"233","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.65","true","true","uniform","2","18","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","1000","0","1","1","1","0.335","0.168","-0.0017751937984496118","0.013294573643410872","0.5887794477814633","0.5555251654276785","-0.015","0.074","-0.4275","-0.521","0.5105","0.4985","0","1","1","1","0.095","0.034","-0.3808348273498925","-0.2700074086299329","0.3150328006841577","0.2580718043734849","-0.45129766984858866","-0.31001964158416","-0.4616533345119006","-0.3216091275316262","-0.4361942055136706","-0.3052044140444993"
"234","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.65","true","true","uniform","2","18","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","1000","0","1","1","1","0.335","0.168","-0.0017751937984496118","0.013294573643410872","0.5887794477814633","0.5555251654276785","-0.015","0.074","-0.4275","-0.521","0.5105","0.4985","0","1","1","1","0.124","0.041","-0.03668694148469522","-0.3296970884424715","0.27477330784436715","0.3122987057879756","-0.05751990297039974","-0.4197653866639114","-0.061569591331995493","-0.43383090104332267","-0.054197823527536174","-0.4029405881577388"
"235","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.65","true","true","uniform","2","19","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","1000","0","1","1","1","0.325","0.178","0.07510852713178297","0.010906976744186033","0.5717912949712027","0.5528156542004484","0.143","-0.01","-0.3845","-0.4365","0.5515000000000001","0.489","0","1","1","1","0.048","0.011","0.7306946107394258","-0.22977015095167438","0.31091973480827817","0.19675934414163374","0.8075675011130052","-0.2543267507432697","0.8062746225312898","-0.25685128593877893","0.8079793965480819","-0.2503362113551457"
"236","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.65","true","true","uniform","2","19","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","1000","0","1","1","1","0.325","0.178","0.07510852713178297","0.010906976744186033","0.5717912949712027","0.5528156542004484","0.143","-0.01","-0.3845","-0.4365","0.5515000000000001","0.489","0","1","1","1","0.065","0.019","0.724133921022553","-0.14229151226987333","0.2795350564346317","0.1993908471239428","0.7978540694682539","-0.1698919574085599","0.7973544119575595","-0.17134670824006631","0.7979949507563583","-0.16619934143648524"
