"BehaviorSpace results (NetLogo 6.2.2)"
"groupFormation_identity.nlogo"
"regularExperimentPart05"
"03/05/2022 02:41:46:212 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","n-neis","tolerance-level","cut-links-randomly?","record?","opinions","updating","set-seed?","boundary","polar_repeats","Y-opinion","draw_id_threshold","model","max-ticks","Centroids_change","boundary-drawn","p-random","tolerance-drawn","p-speaking-drawn","use_opponents_ratio?","polarisation-each-n-steps","mode","d_threshold","record-each-n-steps","ESBG_furthest_out","identity_levels","record-length","id_threshold","network-change","p-speaking-level","centroid_color?","use_identity?","conformity-drawn","N_centroids","dissatisfied_updates_opinion","create-links-randomly?","killing_centroids?","N-agents","construct-name?","avoid-redundancies?","HK-benchmark?","min-comm-neis","conformity-level","threshold_drawn","identity_type","X-opinion","[step]","betweenness_start","eigenvector_start","clustering_start","mean_path_start","normalized_polarization_start","ESBSG_polarization_start","mean_op1_start","mean_op2_start","sd_op1_start","sd_op2_start","median_op1_start","median_op2_start","lower_op1_start","lower_op2_start","upper_op1_start","upper_op2_start","betweenness_final","eigenvector_final","clustering_final","mean_path_final","normalized_polarization_final","ESBSG_polarization_final","mean_op1_final","mean_op2_final","sd_op1_final","sd_op2_final","median_op1_final","median_op2_final","lower_op1_final","lower_op2_final","upper_op1_final","upper_op2_final"
"1","1","13","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.39","link","0.43","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","53.147286821705436","0.8065818109914358","0.3741964272022934","1.8304263565891472","0.362","0.155","0.09010852713178295","-0.058728682170542605","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","59.29457364341082","0.3405941111812984","0.6530345475792895","1.9264777131782946","0.103","0.108","-0.14230364370295015","-0.09456399302654254","0.24626589471435817","0.24052393902194635","-0.1850109084953682","-0.0825129751362905","-0.28581185328740594","-0.24806660791222335","-0.004485201680781461","0.022194583616463072"
"8","1","13","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.39","link","0.65","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","53.147286821705436","0.8065818109914358","0.3741964272022934","1.8304263565891472","0.362","0.155","0.09010852713178295","-0.058728682170542605","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","50.116279069767444","0.34159677205270034","0.7143686847456375","1.7830668604651163","0.161","0.131","0.023125382562316586","-0.12016327090905368","0.22634068291307483","0.29622013828998955","0.0722421023919213","-0.25305713408277064","-0.07271516137376671","-0.31663181958132103","0.1467500947927209","0.11277618329758754"
"33","1","13","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","vaguely-speak","0.8","365","5","2","40","0.39","link","0.543","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","53.147286821705436","0.8065818109914358","0.3741964272022934","1.8304263565891472","0.362","0.155","0.09010852713178295","-0.058728682170542605","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","104.61240310077517","0.28102018192967504","0.8362463621859049","2.6345687984496124","0.275","0.217","0.07738723420280741","-0.07415022080047146","0.18130562818199542","0.462910773464284","0.01940795312749371","-0.4154793325932557","-0.10053690205684074","-0.41922586760111924","0.16435155135766907","0.45204621676884627"
"34","1","13","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","vaguely-speak","0.8","365","5","2","40","0.39","link","0.65","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","53.147286821705436","0.8065818109914358","0.3741964272022934","1.8304263565891472","0.362","0.155","0.09010852713178295","-0.058728682170542605","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","105.11627906976747","0.27260519723656884","0.8566876433921086","2.6424418604651163","0.274","0.196","0.10911796431940343","-0.026587879213443355","0.4379410392903158","0.306543209891726","-0.2686791096529344","-0.14653912298616065","-0.27164332863664326","-0.3756646768581473","0.5539367992142475","0.28760399906278256"
"35","1","13","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","vaguely-speak","0.8","365","5","2","40","0.39","link","0.65","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","53.147286821705436","0.8065818109914358","0.3741964272022934","1.8304263565891472","0.362","0.155","0.09010852713178295","-0.058728682170542605","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","104.71317829457364","0.28495340125267604","0.8375265485086391","2.6361434108527133","0.153","0.135","0.025501078647083827","-0.0014588453510427626","0.2532953072016291","0.17875629693331832","-0.1941660771497139","-0.09361680622224393","-0.20817891985690623","-0.13344802546299725","0.25733911351361793","0.10632742616122307"
"38","1","13","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","vaguely-speak","0.8","365","5","2","40","0.49","link","0.43","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","53.14728682170543","0.8065818109914361","0.37419642720229357","1.8304263565891472","0.363","0.155","0.09010852713178297","-0.05872868217054263","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","107.57364341085275","0.28960724496514473","0.8391499542605277","2.680838178294574","0.286","0.237","0.01523153135543088","-0.0627156758194064","0.14739249469246815","0.46826897833687814","0.02076753886525251","-0.4056354972622653","-0.18133832776846093","-0.5186354289615098","0.15629973672659386","0.45306765802451565"
"36","1","13","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","vaguely-speak","0.8","365","5","2","40","0.39","link","0.65","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","53.147286821705436","0.8065818109914358","0.3741964272022934","1.8304263565891472","0.362","0.155","0.09010852713178295","-0.058728682170542605","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","104.3410852713178","0.2683487415336262","0.8376020052251667","2.630329457364341","0.321","0.108","0.0737247747642478","-0.15964929614505308","0.3622792675160448","0.41277855021714294","0.13172691217674465","-0.4213773705952776","-0.3516324187304386","-0.5542324432897658","0.35245680575870836","0.3277874880063837"
"46","1","13","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","vaguely-speak","0.8","365","5","2","40","0.59","link","0.43","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","53.147286821705436","0.8065818109914357","0.37419642720229357","1.8304263565891472","0.363","0.155","0.09010852713178295","-0.05872868217054265","0.5861707467793364","0.6136919492905467","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","110.81395348837212","0.3191728582918424","0.8274718567147471","2.731468023255814","0.361","0.15","0.0457747345028303","-0.08578366888531234","0.34765354101644624","0.49816253032135555","0.24005699243961262","-0.24300000000011157","-0.5025889478109882","-0.5811471936422843","0.30517626673322956","0.5668189657343679"
"37","1","13","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","vaguely-speak","0.8","365","5","2","40","0.49","link","0.43","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","53.14728682170543","0.8065818109914361","0.37419642720229357","1.8304263565891472","0.363","0.155","0.09010852713178297","-0.05872868217054263","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","165.41860465116272","0.2687331143235571","0.8179959608297458","3.5846656976744184","0.326","0.212","0.014463409081026175","-0.06680552696109056","0.3594249133300643","0.4846658472513732","-0.11799999597494004","-0.294","-0.1180691212583252","-0.5312621957398529","0.2631896736759055","0.5809999999999998"
"39","1","13","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","vaguely-speak","0.8","365","5","2","40","0.49","link","0.43","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","53.14728682170543","0.8065818109914361","0.37419642720229357","1.8304263565891472","0.363","0.155","0.09010852713178297","-0.05872868217054263","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","100.06976744186048","0.28710912313089276","0.8181819311304342","2.56359011627907","0.283","0.183","0.08175289963612","-0.1494389540116642","0.3105278733911639","0.38167956692975386","0.1576615661910193","-0.45100000000000007","0.14187974145967358","-0.49415391633849615","0.278","0.2601758201005817"
"54","1","13","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","vaguely-speak","0.8","365","5","2","40","0.59","link","0.65","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","53.147286821705436","0.8065818109914357","0.37419642720229357","1.8304263565891472","0.363","0.155","0.09010852713178295","-0.05872868217054265","0.5861707467793364","0.6136919492905467","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","102.68217054263563","0.27255373136122335","0.80157556756901","2.604408914728682","0.374","0.187","0.09472124232095547","-0.07469743267181626","0.3309249069715119","0.5251552765952356","0.213","-0.301","-0.382","-0.5827234948584534","0.4063093447513853","0.623"
"51","1","13","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","vaguely-speak","0.8","365","5","2","40","0.59","link","0.543","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","53.147286821705436","0.8065818109914357","0.37419642720229357","1.8304263565891472","0.363","0.155","0.09010852713178295","-0.05872868217054265","0.5861707467793364","0.6136919492905467","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","93.03100775193798","0.3009649265978581","0.7789003750580125","2.453609496124031","0.338","0.107","0.1311853400869473","-0.09957045723009826","0.3857403686943038","0.4874547884240629","0.38196471200796833","-0.013056885728344533","-0.3589934144247773","-0.63","0.432","0.5455292425718115"
"40","1","13","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","vaguely-speak","0.8","365","5","2","40","0.49","link","0.543","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","53.14728682170543","0.8065818109914361","0.37419642720229357","1.8304263565891472","0.363","0.155","0.09010852713178297","-0.05872868217054263","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","101.96124031007744","0.2783293375770965","0.8371754984497408","2.5931443798449614","0.31","0.139","0.16814600383093706","-0.07094886853921359","0.3900790282390111","0.4064314865232702","-0.11066257606141885","-0.34700000000000003","-0.12176469449979888","-0.37896925838388695","0.7029999986507736","0.4113656241458997"
"48","1","13","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","vaguely-speak","0.8","365","5","2","40","0.59","link","0.43","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","53.147286821705436","0.8065818109914357","0.37419642720229357","1.8304263565891472","0.363","0.155","0.09010852713178295","-0.05872868217054265","0.5861707467793364","0.6136919492905467","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","100.27906976744185","0.2787309382524648","0.777587566139007","2.566860465116279","0.373","0.212","0.08465149870525245","-0.10419554060625329","0.35566306772918677","0.5125054481886068","0.227","-0.4200000000000822","0.22699999997166745","-0.6049970516367156","0.32899800234384086","0.492"
"47","1","13","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","vaguely-speak","0.8","365","5","2","40","0.59","link","0.43","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","53.147286821705436","0.8065818109914357","0.37419642720229357","1.8304263565891472","0.363","0.155","0.09010852713178295","-0.05872868217054265","0.5861707467793364","0.6136919492905467","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","107.96124031007749","0.3403217856286295","0.8012442175635311","2.6868943798449614","0.351","0.104","0.06559740115375444","-0.05940055189453315","0.41208807848249523","0.40980159583862275","0.26943614217055445","0.08510743791259125","-0.46199280387076197","-0.5583670273086438","0.46330317341264654","0.4342748078114586"
"42","1","13","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","vaguely-speak","0.8","365","5","2","40","0.49","link","0.543","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","53.14728682170543","0.8065818109914361","0.37419642720229357","1.8304263565891472","0.363","0.155","0.09010852713178297","-0.05872868217054263","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","95.89147286821704","0.2823943534779154","0.8126035716716489","2.4983042635658914","0.34","0.173","0.025388235078499806","-0.05474091924000214","0.2510673525052609","0.519048554838989","-0.001","-0.42","-0.2403576258178547","-0.4449139399505124","0.3775392074172229","0.651"
"43","1","13","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","vaguely-speak","0.8","365","5","2","40","0.49","link","0.65","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","53.14728682170543","0.8065818109914361","0.37419642720229357","1.8304263565891472","0.363","0.155","0.09010852713178297","-0.05872868217054263","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","108.41860465116275","0.27569408901459613","0.8501082265000023","2.6940406976744184","0.344","0.151","0.12835791326423376","0.007719982920665065","0.33653345863199935","0.4757282797773128","-0.07218233717750043","-0.3000341445069113","-0.12191486581685723","-0.37899999903990267","0.6536406452602033","0.6530000000000001"
"44","1","13","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","vaguely-speak","0.8","365","5","2","40","0.49","link","0.65","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","53.14728682170543","0.8065818109914361","0.37419642720229357","1.8304263565891472","0.363","0.155","0.09010852713178297","-0.05872868217054263","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","103.12403100775197","0.27864715662473966","0.8387805396056397","2.611312984496124","0.167","0.147","0.12967402242979098","-0.07783483720775791","0.2787875493601743","0.2384364051538971","-0.08308966915652995","-0.19234443781091415","-0.13618313241190322","-0.31955693236099597","0.4091404979656244","0.1972484668763943"
"49","1","13","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","vaguely-speak","0.8","365","5","2","40","0.59","link","0.543","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","53.147286821705436","0.8065818109914357","0.37419642720229357","1.8304263565891472","0.363","0.155","0.09010852713178295","-0.05872868217054265","0.5861707467793364","0.6136919492905467","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","96.92248062015511","0.2917242300815342","0.8180898555923545","2.5144137596899223","0.299","0.11","0.13271574035129396","-0.022779968735343","0.3430336030928212","0.37720184861525746","0.36322265038645424","-0.0286177589030005","-0.30578509105819174","-0.4407076913681155","0.39146766907154085","0.3760632426737571"
"41","1","13","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","vaguely-speak","0.8","365","5","2","40","0.49","link","0.543","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","53.14728682170543","0.8065818109914361","0.37419642720229357","1.8304263565891472","0.363","0.155","0.09010852713178297","-0.05872868217054263","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","94.73643410852712","0.33358332803562096","0.7965608310950337","2.4802567829457365","0.205","0.193","0.15493715951962408","-0.04506099265943609","0.19321828748326517","0.27678437129533107","0.20015543614738138","-0.19431368770329266","-0.07153525567961455","-0.30573946656051854","0.3584110599401472","0.13433598403411443"
"53","1","13","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","vaguely-speak","0.8","365","5","2","40","0.59","link","0.65","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","53.147286821705436","0.8065818109914357","0.37419642720229357","1.8304263565891472","0.363","0.155","0.09010852713178295","-0.05872868217054265","0.5861707467793364","0.6136919492905467","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","99.24031007751938","0.2931282306024759","0.7826131470326401","2.5506298449612403","0.259","0.181","0.10740545974083644","-0.05630684988641111","0.18434369532026432","0.4258387572025775","0.16404186565662676","-0.24763513056404743","-0.16458277522951092","-0.44954389334640416","0.28080164349093095","0.5046778806903252"
"52","1","13","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","vaguely-speak","0.8","365","5","2","40","0.59","link","0.65","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","53.147286821705436","0.8065818109914357","0.37419642720229357","1.8304263565891472","0.363","0.155","0.09010852713178295","-0.05872868217054265","0.5861707467793364","0.6136919492905467","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","100.50387596899223","0.2731308234094888","0.818388330421618","2.570373062015504","0.292","0.144","0.13415501363647991","-0.04165478101216427","0.23507005827484395","0.4467404871884681","0.24852904944869886","-0.1882038256724885","-0.2005984630929248","-0.5041366549246195","0.35378655993654196","0.5138235511778743"
"50","1","13","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","vaguely-speak","0.8","365","5","2","40","0.59","link","0.543","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","53.147286821705436","0.8065818109914357","0.37419642720229357","1.8304263565891472","0.363","0.155","0.09010852713178295","-0.05872868217054265","0.5861707467793364","0.6136919492905467","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","97.34108527131782","0.2915696235269327","0.7831100164594144","2.520954457364341","0.236","0.133","0.14414822537037916","-0.0059503180187247175","0.29824715406199254","0.2689232280668604","0.3707906494383228","0.07449033081191088","-0.20998809680945363","-0.3430168592718915","0.41247688436454627","0.1335083402541223"
"45","1","13","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","vaguely-speak","0.8","365","5","2","40","0.49","link","0.65","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","53.14728682170543","0.8065818109914361","0.37419642720229357","1.8304263565891472","0.363","0.155","0.09010852713178297","-0.05872868217054263","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","104.3798449612403","0.277739238339062","0.8210568696905054","2.63093507751938","0.355","0.177","0.04524668574131352","-0.07344140253350369","0.3203212233050129","0.5191883392418009","0.014","-0.4365568260368993","-0.23375231559207893","-0.442","0.5073423427122328","0.616"
"56","1","13","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.34","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.39","link","0.43","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","51.85271317829456","0.7814088791839243","0.31113316387368156","1.8101986434108528","0.362","0.155","0.09010852713178295","-0.058728682170542605","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","53.635658914728666","0.33843779134769736","0.691881813954344","1.8380571705426356","0.09","0.094","-0.15294301857343223","-0.1078895815839125","0.24595545526021872","0.23483581028469638","-0.17856926383546864","-0.10654375420998372","-0.2911294812282371","-0.21107049882394285","-0.03699763502815359","-0.02141868414562635"
"59","1","13","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.34","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.39","link","0.543","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","51.85271317829456","0.7814088791839243","0.31113316387368156","1.8101986434108528","0.362","0.155","0.09010852713178295","-0.058728682170542605","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","66.06976744186045","0.3491625636907886","0.7125692031692668","2.03234011627907","0.268","0.23","0.10813996109654596","0.018891494433975895","0.26218422305467853","0.4298130288727949","0.25876011741540034","-0.249904541526752","-0.026642602226800247","-0.3185698568758528","0.2715212131424516","0.48489957978916476"
"55","1","13","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.34","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.39","link","0.43","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","51.85271317829456","0.7814088791839243","0.31113316387368156","1.8101986434108528","0.362","0.155","0.09010852713178295","-0.058728682170542605","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","61.79069767441859","0.35017521160383275","0.6981500536303337","1.9654796511627908","0.152","0.146","-0.05108380952050157","-0.17465124640977875","0.29067870800839946","0.2833327264100892","-0.033100000229226496","-0.20941245443142772","-0.25274546354667027","-0.3788905373469721","0.10933062192156164","0.011987991519292397"
"58","1","13","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.34","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.39","link","0.543","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","51.85271317829456","0.7814088791839243","0.31113316387368156","1.8101986434108528","0.362","0.155","0.09010852713178295","-0.058728682170542605","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","55.79069767441862","0.38229065388541145","0.6958829170896763","1.8717296511627908","0.149","0.113","-0.023265423620700956","-0.0933342088768208","0.19872198532943655","0.3009161893265796","0.0014674667702472242","-0.2515455541002767","-0.058745702050903556","-0.2849845107554566","0.021358572597661406","0.11811126759249786"
"57","1","13","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.34","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.39","link","0.43","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","51.85271317829456","0.7814088791839243","0.31113316387368156","1.8101986434108528","0.362","0.155","0.09010852713178295","-0.058728682170542605","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","53.8604651162791","0.35782963287890995","0.6640610394580553","1.8415697674418605","0.094","0.103","-0.27030355839100306","-0.05918757327290224","0.26278550444901894","0.25367035896761336","-0.29828680757893905","-0.10124174205318474","-0.4287684550325855","-0.18428936543240282","-0.18584687202999411","0.09189727652603201"
"60","1","13","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.34","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.39","link","0.543","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","51.85271317829456","0.7814088791839243","0.31113316387368156","1.8101986434108528","0.362","0.155","0.09010852713178295","-0.058728682170542605","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","68.90697674418604","0.3460991615688743","0.679084591174952","2.076671511627907","0.257","0.199","-0.154668055574408","0.06856437711345358","0.19290859310657138","0.43235927750745634","-0.15222524957811717","-0.2059218860742469","-0.16500294681421873","-0.26478380802746626","-0.13729989324980973","0.5397019578414477"
"61","1","13","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.34","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.39","link","0.65","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","51.85271317829456","0.7814088791839243","0.31113316387368156","1.8101986434108528","0.362","0.155","0.09010852713178295","-0.058728682170542605","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","46.67441860465116","0.3818284290751988","0.7049862777030843","1.7292877906976745","0.012","0.065","-0.09919474421222818","-0.07035770781461077","0.18754013830329502","0.23289142502534654","-0.09476132237765007","-0.11903965052637419","-0.1025601934800034","-0.18156779928186687","-0.08781333287045509","0.013357924305328502"
"62","1","13","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.34","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.39","link","0.65","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","51.85271317829456","0.7814088791839243","0.31113316387368156","1.8101986434108528","0.362","0.155","0.09010852713178295","-0.058728682170542605","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","49.372093023255836","0.3860976423044092","0.7101376989531196","1.771438953488372","0.1","0.088","0.07315894359311281","-0.12603889741598504","0.21176228602129632","0.258642216049726","0.12317627442724007","-0.2100399474582728","0.03707775187396141","-0.2709197328708409","0.1436284169498741","-0.0012374688599946664"
"63","1","13","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.34","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.39","link","0.65","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","51.85271317829456","0.7814088791839243","0.31113316387368156","1.8101986434108528","0.362","0.155","0.09010852713178295","-0.058728682170542605","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","52.54263565891473","0.39533681093726836","0.7071154441658433","1.8209786821705427","0.236","0.153","-0.18375650166666874","0.053806655407973025","0.2445946007626081","0.40697578937382983","-0.2500504633327675","-0.18628602487213988","-0.2615495447911409","-0.23330115698252685","-0.09499355519439082","0.4784828390703808"
"64","1","13","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.34","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","0.43","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","51.852713178294564","0.7814088791839243","0.3111331638736817","1.8101986434108528","0.363","0.155","0.09010852713178297","-0.05872868217054263","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","54.08527131782946","0.32168539130673834","0.7056260764569511","1.8450823643410852","0.223","0.162","-0.04930564694511525","-0.12197343090824285","0.2675545340473375","0.3489880047389473","0.04436848397623637","-0.3370505480200494","-0.25944963943919025","-0.3721483119547734","0.07662977417677058","0.20789568081310383"
