"BehaviorSpace results (NetLogo 6.2.2)"
"groupFormation_identity1D.nlogo"
"regularExperimentPart27b"
"03/17/2022 02:56:14:811 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","opinions","use_identity?","max-ticks","record-each-n-steps","boundary","conformity-level","n-neis","p-random","mode","id_threshold","tolerance-level","p-speaking-level","network-change","centroid_color?","conformity-drawn","N_centroids","dissatisfied_updates_opinion","create-links-randomly?","killing_centroids?","construct-name?","avoid-redundancies?","HK-benchmark?","min-comm-neis","threshold_drawn","identity_type","X-opinion","polar_repeats","Y-opinion","draw_id_threshold","model","cut-links-randomly?","record?","Centroids_change","boundary-drawn","tolerance-drawn","p-speaking-drawn","use_opponents_ratio?","polarisation-each-n-steps","d_threshold","ESBG_furthest_out","identity_levels","record-length","updating","set-seed?","N-agents","[step]","betweenness_start","eigenvector_start","clustering_start","mean_path_start","normalized_polarization_start","ESBSG_polarization_start","mean_op1_start","sd_op1_start","median_op1_start","lower_op1_start","upper_op1_start","betweenness_final","eigenvector_final","clustering_final","mean_path_final","normalized_polarization_final","ESBSG_polarization_final","mean_op1_final","sd_op1_final","median_op1_final","lower_op1_final","upper_op1_final"
"39","101","1","true","365","365","0.1","0.36","64","0.34","openly-listen","0.39","1.08","0.65","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294576","0.5852405902273119","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.294","0.293","0.08826104247944455","0.33432902721806845","-0.133","-0.1887745444748074","0.40606669736187995"
"12","101","1","true","365","365","0.1","0.36","64","0.27","openly-listen","0.49","0.648","0.65","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294597","0.5852405902273117","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.282","0.263","0.04593966975981463","0.3334070276423076","-0.14035074288961316","-0.1939629897028215","0.3417453229925279"
"43","101","1","true","365","365","0.1","0.36","64","0.34","openly-listen","0.49","1.08","0.43","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294597","0.5852405902273117","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.21","0.232","0.06766789532287934","0.2964445963532599","-0.14245636987549964","-0.1428878004706342","0.32214842778367714"
"4","101","1","true","365","365","0.1","0.36","64","0.27","openly-listen","0.39","0.648","0.43","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294576","0.5852405902273119","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.263","0.317","-0.06489116434116675","0.373517516304224","-0.19777167896344566","-0.38741504865130344","0.2714620524982539"
"5","101","1","true","365","365","0.1","0.36","64","0.27","openly-listen","0.39","0.648","0.543","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294576","0.5852405902273119","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.335","0.414","0.010326366026052516","0.4584869779346365","-0.13678800000000002","-0.39079835869769747","0.4637912547283061"
"45","101","1","true","365","365","0.1","0.36","64","0.34","openly-listen","0.49","1.08","0.65","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294597","0.5852405902273117","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.316","0.387","-0.029541452847707823","0.42794218436671433","-0.133","-0.41196422408473954","0.3816724465845203"
"44","101","1","true","365","365","0.1","0.36","64","0.34","openly-listen","0.49","1.08","0.543","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294597","0.5852405902273117","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.335","0.391","-0.017150975870567225","0.424780501990928","-0.1287076164035444","-0.4051613106212844","0.41047356553304704"
"49","101","1","true","365","365","0.1","0.36","64","0.34","openly-listen","0.59","1.08","0.43","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294585","0.5852405902273118","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.255","0.295","0.09588236258248813","0.35295861513486826","-0.1669159832063981","-0.1712169135905993","0.42718846741702"
"6","101","1","true","365","365","0.1","0.36","64","0.27","openly-listen","0.39","0.648","0.65","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294576","0.5852405902273119","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.294","0.344","-0.020711621393458796","0.3980734841886582","-0.131","-0.3601136677449348","0.36110866794547414"
"50","101","1","true","365","365","0.1","0.36","64","0.34","openly-listen","0.59","1.08","0.543","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294585","0.5852405902273118","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.296","0.357","-0.02604253874445328","0.40812180880280813","-0.12007969181568796","-0.38178778063984453","0.3640736879682871"
"36","101","1","true","365","365","0.1","0.36","64","0.27","vaguely-speak","0.59","0.648","0.65","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294585","0.5852405902273118","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.575","0.575","-0.0387614718341306","0.577359739701919","-0.5919999745890625","-0.5919999999999999","0.5589999837256479"
"34","101","1","true","365","365","0.1","0.36","64","0.27","vaguely-speak","0.59","0.648","0.43","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294585","0.5852405902273118","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.41","0.445","-0.0280955387692684","0.518380736812501","-0.21199999999999738","-0.647","0.48599444363186284"
